                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                 1.0278,                0.97702,                 1.4723,                 0.1964,                 0.1822,                0.08853,                0.02524,                 3.0176,                 3.5187,                 3.6483,              0.0018548,              0.0018548,              0.0018548
                     24,                 1.0163,                 1.0162,                 1.4555,                0.22064,                0.18182,                0.07197,                0.01702,                 2.7969,                 3.2802,                 3.5737,              0.0018482,              0.0018482,              0.0018482
                     25,                0.99509,                0.95187,                 1.4377,                0.03507,                0.07273,                0.02251,                 0.0078,                 2.7617,                 4.2596,                 3.3615,              0.0018416,              0.0018416,              0.0018416
                     26,                0.97255,                0.94602,                 1.4226,                0.17472,                0.16364,                0.08046,                0.02224,                 2.8325,                 3.4617,                 3.4475,               0.001835,               0.001835,               0.001835
                     27,                0.97962,                 0.9574,                 1.4313,                0.21641,                    0.2,                0.09342,                0.02908,                 2.7441,                 3.3308,                 3.3913,              0.0018284,              0.0018284,              0.0018284
                     28,                 1.0113,                0.96855,                 1.4686,                0.20746,                0.13338,                0.08317,                0.02301,                 3.0514,                 3.3134,                 4.1799,              0.0018218,              0.0018218,              0.0018218
                     29,                0.96968,                 0.9238,                  1.423,                0.16064,                    0.2,                0.10231,                0.02174,                 3.2317,                  3.485,                 4.2689,              0.0018152,              0.0018152,              0.0018152
                     30,                0.96047,                0.92213,                 1.4348,                0.19347,                0.18182,                0.09382,                0.02531,                 3.0324,                 3.1942,                 3.7476,              0.0018086,              0.0018086,              0.0018086
                     31,                0.96187,                0.91106,                 1.4191,                0.26108,                0.18182,                0.09544,                0.03533,                 2.9454,                 3.5446,                 3.5808,               0.001802,               0.001802,               0.001802
                     32,                0.98695,                0.94618,                 1.4184,                0.12743,                0.16364,                0.04793,                 0.0141,                 2.9151,                 3.6757,                 3.6701,              0.0017954,              0.0017954,              0.0017954
                     33,                0.95896,                0.91058,                 1.4085,                0.24757,                0.25455,                0.12504,                0.03914,                 2.7549,                 2.9746,                 3.5027,              0.0017888,              0.0017888,              0.0017888
                     34,                0.94015,                0.86674,                 1.3851,                0.27193,                    0.2,                0.10503,                0.03131,                 2.9535,                 3.5293,                 4.3991,              0.0017822,              0.0017822,              0.0017822
                     35,                0.95067,                0.89845,                 1.4197,                0.16103,                0.21818,                0.08023,                0.02061,                 2.9725,                 3.4628,                 3.7488,              0.0017756,              0.0017756,              0.0017756
                     36,                0.94219,                0.90925,                 1.4023,                0.25315,                0.27273,                  0.121,                0.03898,                  2.855,                 3.3174,                 3.6259,               0.001769,               0.001769,               0.001769
                     37,                0.93583,                0.86601,                 1.3994,                0.28253,                0.16364,                0.14324,                0.03798,                 2.9805,                 3.8437,                 3.4952,              0.0017624,              0.0017624,              0.0017624
                     38,                 0.9156,                0.84756,                 1.3787,                0.29434,                0.14545,                0.13129,                0.03632,                 2.7762,                 3.8952,                 3.4326,              0.0017558,              0.0017558,              0.0017558
                     39,                0.93668,                0.85192,                 1.3747,                0.26025,                0.12796,                0.08748,                0.02489,                 2.8761,                 3.4414,                 3.4529,              0.0017492,              0.0017492,              0.0017492
                     40,                 0.9009,                0.84663,                 1.3669,                0.07176,                0.12727,                0.05581,                0.01678,                 2.7988,                 3.7877,                  3.465,              0.0017426,              0.0017426,              0.0017426
                     41,                0.89676,                0.84554,                 1.3579,                 0.2175,                    0.2,                0.10056,                0.02333,                 2.9033,                 3.3849,                 3.5079,               0.001736,               0.001736,               0.001736
                     42,                0.93683,                0.84588,                 1.3924,                0.17127,                0.16364,                0.08358,                0.01829,                 3.1383,                 3.7865,                 3.8904,              0.0017294,              0.0017294,              0.0017294
                     43,                0.89872,                0.83732,                 1.3641,                0.22684,                    0.2,                0.12233,                0.03591,                 3.0077,                 3.7217,                 3.7832,              0.0017228,              0.0017228,              0.0017228
                     44,                   0.86,                0.76531,                 1.3496,                 0.3593,                0.18182,                0.14578,                0.03553,                 3.2112,                  3.801,                 4.2805,              0.0017162,              0.0017162,              0.0017162
                     45,                0.89843,                0.82586,                 1.3609,                0.24742,                0.10909,                0.10815,                0.02889,                  2.784,                 3.3699,                 3.6539,              0.0017096,              0.0017096,              0.0017096
                     46,                0.86939,                0.79107,                  1.345,                0.28268,                0.21818,                0.13764,                0.03633,                 3.0338,                 3.6712,                 4.0323,               0.001703,               0.001703,               0.001703
                     47,                0.90231,                0.83439,                 1.3518,                0.32465,                0.21818,                0.16919,                0.05568,                 3.0283,                 3.0812,                 3.9173,              0.0016964,              0.0016964,              0.0016964
                     48,                0.88294,                0.81763,                  1.354,                 0.1649,                0.27273,                0.08181,                0.02083,                 2.8998,                 3.5463,                 3.5456,              0.0016898,              0.0016898,              0.0016898
                     49,                0.88364,                0.80419,                 1.3635,                0.26347,                0.16364,                0.08518,                0.01924,                 3.1721,                 3.7053,                 4.1414,              0.0016832,              0.0016832,              0.0016832
                     50,                  0.851,                0.76367,                 1.3263,                0.22411,                0.16364,                 0.1092,                0.03616,                 2.9803,                 3.8056,                 3.9756,              0.0016766,              0.0016766,              0.0016766
                     51,                0.84562,                0.76202,                 1.3307,                0.20617,                0.17948,                0.11944,                0.03997,                 2.9297,                 3.7699,                 3.7501,                0.00167,                0.00167,                0.00167
                     52,                0.82064,                0.72957,                 1.3188,                0.44564,                0.16364,                0.14931,                0.04844,                 2.9965,                 3.8777,                 3.7992,              0.0016634,              0.0016634,              0.0016634
                     53,                0.83958,                0.76586,                 1.3224,                0.17672,                0.16364,                0.06995,                0.02058,                 3.0377,                 3.7554,                 3.6325,              0.0016568,              0.0016568,              0.0016568
                     54,                0.85122,                 0.7881,                 1.3159,                0.20511,                0.25455,                0.13483,                0.04874,                 2.9476,                 3.4025,                 4.1107,              0.0016502,              0.0016502,              0.0016502
                     55,                0.83087,                  0.729,                 1.3067,                0.35992,                    0.2,                0.13447,                0.04178,                 3.0537,                 4.0075,                 4.0829,              0.0016436,              0.0016436,              0.0016436
                     56,                0.83691,                0.76159,                 1.3278,                0.22666,                0.16364,                0.09523,                0.02551,                 3.0293,                 3.8176,                 4.0436,               0.001637,               0.001637,               0.001637
                     57,                0.84573,                0.76067,                  1.314,                0.20923,                0.16364,                0.09017,                0.02257,                 2.7927,                 3.9934,                 3.5814,              0.0016304,              0.0016304,              0.0016304
                     58,                0.85198,                0.75491,                 1.3182,                0.22334,                0.16364,                0.13963,                0.03985,                 2.8377,                 3.4985,                 3.6829,              0.0016238,              0.0016238,              0.0016238
                     59,                 0.7867,                0.71519,                 1.2669,                0.41249,                0.14545,                0.13444,                0.05554,                 2.8683,                 3.8349,                 3.8595,              0.0016172,              0.0016172,              0.0016172
                     60,                0.80602,                0.72602,                 1.2768,                0.26996,                0.18182,                0.13457,                0.03544,                 2.9157,                 3.4538,                 3.9272,              0.0016106,              0.0016106,              0.0016106
                     61,                0.80085,                0.73206,                 1.2812,                0.40412,                0.16364,                0.13406,                0.03825,                 2.9959,                 4.0775,                 3.8822,               0.001604,               0.001604,               0.001604
                     62,                 0.8082,                0.71953,                 1.3122,                0.43585,                0.12727,                 0.1266,                0.03901,                 2.9552,                 3.5436,                 3.9793,              0.0015974,              0.0015974,              0.0015974
                     63,                0.81805,                 0.7348,                  1.306,                0.20954,                    0.2,                0.10988,                0.02495,                 2.9394,                 3.9912,                 3.9773,              0.0015908,              0.0015908,              0.0015908
                     64,                0.81027,                0.72277,                 1.2908,                0.28489,                0.16364,                0.11865,                0.03194,                 2.9776,                 3.9008,                 3.8485,              0.0015842,              0.0015842,              0.0015842
                     65,                0.80655,                0.72155,                 1.3068,                0.42002,                0.18182,                0.15261,                0.04211,                 2.7425,                 3.6753,                 3.7666,              0.0015776,              0.0015776,              0.0015776
                     66,                0.80933,                0.71678,                 1.2973,                0.62078,                0.12727,                0.13888,                 0.0311,                  3.079,                 3.9191,                 3.8812,               0.001571,               0.001571,               0.001571
                     67,                0.79237,                0.69643,                 1.2772,                0.32095,                0.14545,                0.10618,                0.02475,                 2.9395,                  3.765,                  3.779,              0.0015644,              0.0015644,              0.0015644
                     68,                0.77003,                0.68575,                 1.2733,                0.18088,                0.27273,                 0.1434,                0.04734,                 2.6137,                 3.4034,                 3.3613,              0.0015578,              0.0015578,              0.0015578
                     69,                0.78279,                0.70757,                 1.2892,                 0.2782,                0.24536,                0.18711,                0.05652,                 2.6875,                  3.488,                 3.4592,              0.0015512,              0.0015512,              0.0015512
                     70,                0.78867,                0.69403,                 1.2789,                0.34517,                0.16364,                0.14263,                0.04096,                 2.9089,                 3.7914,                  3.641,              0.0015446,              0.0015446,              0.0015446
                     71,                0.79019,                 0.7001,                 1.2753,                0.65881,                0.12727,                0.18641,                0.06019,                 2.7494,                 3.6246,                 3.3764,               0.001538,               0.001538,               0.001538
                     72,                0.80339,                0.70423,                 1.2852,                 0.4635,                0.16364,                0.18159,                0.04983,                 2.7232,                 3.7664,                 3.8308,              0.0015314,              0.0015314,              0.0015314
                     73,                0.79301,                0.70243,                 1.2738,                0.39248,                0.12727,                 0.1074,                0.03685,                 2.5741,                 3.7958,                 3.3043,              0.0015248,              0.0015248,              0.0015248
                     74,                0.76085,                0.68066,                 1.2649,                0.29909,                    0.2,                0.18113,                0.05019,                 2.7971,                 4.2028,                 3.7075,              0.0015182,              0.0015182,              0.0015182
                     75,                0.75403,                0.67998,                 1.2597,                0.25325,                0.16364,                0.09248,                0.02587,                 3.0121,                 3.8588,                 3.9948,              0.0015116,              0.0015116,              0.0015116
                     76,                0.75155,                0.65551,                 1.2536,                0.36897,                0.12727,                0.12071,                0.03393,                  2.619,                 3.7029,                 3.3794,               0.001505,               0.001505,               0.001505
                     77,                0.78317,                0.70037,                  1.264,                0.12723,                0.14545,                0.07351,                0.02004,                 2.9611,                 3.4998,                   4.03,              0.0014984,              0.0014984,              0.0014984
                     78,                0.76294,                0.65524,                 1.2616,                0.23271,                0.18182,                0.11021,                0.03481,                 2.6479,                 3.9415,                 3.2302,              0.0014918,              0.0014918,              0.0014918
                     79,                0.74358,                0.65289,                 1.2567,                0.53028,                0.10909,                0.10999,                 0.0393,                 2.8335,                 3.9787,                 3.6188,              0.0014852,              0.0014852,              0.0014852
                     80,                0.76098,                 0.6596,                 1.2607,                0.41587,                0.12727,                0.10779,                0.04648,                 2.8704,                 4.0163,                 3.7993,              0.0014786,              0.0014786,              0.0014786
                     81,                0.74098,                0.64163,                 1.2344,                0.32631,                0.18182,                0.13852,                0.04352,                 2.9053,                  4.132,                 3.6959,               0.001472,               0.001472,               0.001472
                     82,                0.76016,                0.66317,                 1.2535,                0.46237,                0.14545,                0.14669,                0.04261,                 2.7106,                 4.0815,                 3.3669,              0.0014654,              0.0014654,              0.0014654
                     83,                0.75776,                0.65479,                 1.2578,                0.38475,                0.16364,                0.15008,                0.04563,                 2.8727,                 3.9219,                 3.5961,              0.0014588,              0.0014588,              0.0014588
                     84,                0.73886,                0.63524,                 1.2343,                 0.3229,                0.18182,                0.13982,                 0.0566,                 3.0227,                 3.6208,                 3.9205,              0.0014522,              0.0014522,              0.0014522
                     85,                0.72089,                  0.621,                 1.2358,                0.45396,                0.12727,                0.13828,                0.04009,                  2.651,                 3.5726,                 3.4546,              0.0014456,              0.0014456,              0.0014456
                     86,                0.75789,                 0.6533,                 1.2481,                0.30876,                0.23636,                0.12073,                0.03605,                 2.9182,                 3.9935,                 4.0074,               0.001439,               0.001439,               0.001439
                     87,                0.74755,                 0.6424,                 1.2315,                 0.4037,                0.16364,                0.12082,                0.02771,                 2.8403,                 3.7106,                 3.7407,              0.0014324,              0.0014324,              0.0014324
                     88,                0.73992,                0.62595,                 1.2415,                0.16118,                0.18182,                0.16194,                0.04829,                 2.5713,                 3.4615,                 3.2508,              0.0014258,              0.0014258,              0.0014258
                     89,                0.71963,                0.61838,                  1.228,                0.47783,                0.14545,                0.13813,                0.05766,                 2.6997,                 3.7378,                 3.5894,              0.0014192,              0.0014192,              0.0014192
                     90,                0.70554,                0.63049,                 1.2126,                0.15496,                0.18182,                0.13153,                0.03756,                 2.6406,                 3.8941,                 3.6469,              0.0014126,              0.0014126,              0.0014126
                     91,                0.73896,                0.62109,                 1.2402,                 0.3727,                0.14545,                0.09728,                0.02711,                 2.8067,                 3.9298,                 4.1552,               0.001406,               0.001406,               0.001406
                     92,                0.71282,                0.61757,                 1.2105,                 0.3395,                0.21818,                0.15565,                0.04675,                 2.6733,                  4.048,                 3.2961,              0.0013994,              0.0013994,              0.0013994
                     93,                0.72314,                0.62747,                 1.2345,                0.47697,                0.10909,                0.07967,                0.02302,                 2.8574,                 4.1207,                 3.4416,              0.0013928,              0.0013928,              0.0013928
                     94,                0.69456,                0.58657,                  1.206,                0.33779,                0.14545,                0.13429,                0.03236,                 2.9693,                 3.7578,                 4.1748,              0.0013862,              0.0013862,              0.0013862
                     95,                0.70335,                0.60446,                 1.2323,                0.20872,                0.16364,                 0.1375,                0.02714,                 2.9253,                 3.9071,                 4.0481,              0.0013796,              0.0013796,              0.0013796
                     96,                0.72729,                0.62922,                 1.2398,                0.44921,                0.12727,                0.13674,                0.03646,                 2.8893,                 3.5343,                 3.7539,               0.001373,               0.001373,               0.001373
                     97,                0.71634,                0.62234,                 1.2217,                0.33121,                0.10909,                0.08284,                0.02024,                 3.0039,                 3.9473,                 3.8703,              0.0013664,              0.0013664,              0.0013664
                     98,                 0.7137,                0.60724,                 1.2229,                0.20277,                0.12727,                0.09412,                0.02287,                 2.9526,                 3.9421,                 3.8647,              0.0013598,              0.0013598,              0.0013598
                     99,                0.69152,                 0.5995,                 1.1977,                0.27642,                0.14545,                0.13416,                0.03697,                 2.9583,                 3.8733,                 4.0121,              0.0013532,              0.0013532,              0.0013532
                    100,                0.70429,                0.60572,                 1.2175,                0.43152,                0.17951,                 0.2071,                0.07885,                 2.7807,                 3.5364,                 3.5052,              0.0013466,              0.0013466,              0.0013466
                    101,                0.70736,                0.60959,                  1.221,                0.22054,                0.16364,                0.09073,                  0.023,                  2.968,                 4.0668,                 3.8236,                0.00134,                0.00134,                0.00134
                    102,                0.69013,                0.59256,                 1.2038,                0.32636,                0.18182,                  0.182,                0.04715,                 2.4871,                 3.6613,                 3.2753,              0.0013334,              0.0013334,              0.0013334
                    103,                0.69193,                0.58266,                 1.2066,                0.14326,                0.11256,                0.10323,                0.03015,                 2.7787,                 3.8124,                 3.8305,              0.0013268,              0.0013268,              0.0013268
                    104,                0.68275,                 0.5838,                  1.193,                0.27066,                0.18182,                0.16703,                0.03684,                 3.0446,                 3.3988,                  3.923,              0.0013202,              0.0013202,              0.0013202
                    105,                0.69198,                0.60267,                 1.2096,                0.29419,                0.16364,                 0.1484,                0.03266,                 3.1555,                 3.8199,                 3.9752,              0.0013136,              0.0013136,              0.0013136
                    106,                0.69857,                0.59245,                  1.195,                0.51649,                0.18182,                0.20654,                0.05175,                 3.0881,                 4.2392,                 4.2271,               0.001307,               0.001307,               0.001307
                    107,                0.66515,                0.56149,                 1.1853,                0.26138,                0.18182,                0.15131,                0.04177,                 2.9591,                 4.2896,                 3.9119,              0.0013004,              0.0013004,              0.0013004
                    108,                0.65148,                0.57972,                 1.1824,                 0.4331,                0.12727,                0.12555,                0.04881,                 3.0389,                 4.0541,                 4.2585,              0.0012938,              0.0012938,              0.0012938
                    109,                0.66382,                 0.5684,                  1.211,                0.33783,                0.10909,                0.10457,                0.02951,                 2.8912,                 3.6816,                 3.6849,              0.0012872,              0.0012872,              0.0012872
                    110,                0.69695,                0.58795,                 1.1966,                0.50386,                0.16364,                 0.1904,                0.06385,                 2.9479,                 3.7175,                 3.6606,              0.0012806,              0.0012806,              0.0012806
                    111,                0.68462,                0.58046,                 1.1901,                0.26371,                0.18182,                0.15904,                0.04819,                 3.0003,                 4.0806,                 4.0219,               0.001274,               0.001274,               0.001274
                    112,                 0.7013,                0.59345,                 1.1979,                0.33412,                0.18182,                0.15435,                0.04658,                 2.9075,                 3.6437,                 3.5087,              0.0012674,              0.0012674,              0.0012674
                    113,                0.70029,                0.58686,                 1.2099,                0.31553,                0.14545,                0.10752,                0.02748,                  2.998,                 4.4243,                 3.7689,              0.0012608,              0.0012608,              0.0012608
                    114,                0.68701,                0.56794,                 1.1975,                0.55255,                0.16364,                0.16137,                0.06152,                 2.9038,                 3.9313,                 3.9456,              0.0012542,              0.0012542,              0.0012542
                    115,                0.66801,                0.55528,                 1.1859,                0.36922,                0.21818,                0.21109,                0.06094,                 2.8824,                 3.7628,                 3.6687,              0.0012476,              0.0012476,              0.0012476
                    116,                0.68165,                0.57036,                 1.1994,                0.33967,                    0.2,                0.21226,                0.06472,                 2.9834,                 4.1652,                 4.2476,               0.001241,               0.001241,               0.001241
                    117,                0.65686,                0.56434,                 1.1865,                0.24936,                0.14545,                0.11943,                0.03806,                  3.004,                 4.1327,                 4.2462,              0.0012344,              0.0012344,              0.0012344
                    118,                0.65388,                0.53344,                 1.1597,                0.38623,                0.16364,                0.13355,                  0.042,                 3.0022,                 3.9282,                 3.9595,              0.0012278,              0.0012278,              0.0012278
                    119,                0.63381,                 0.5303,                 1.1575,                0.39855,                0.19294,                0.15604,                0.03969,                 2.8652,                 3.9159,                 3.8143,              0.0012212,              0.0012212,              0.0012212
                    120,                0.65398,                0.54766,                 1.1695,                0.35288,                0.14545,                0.11743,                0.02947,                 2.9635,                 4.1125,                 3.7372,              0.0012146,              0.0012146,              0.0012146
                    121,                0.64871,                0.53874,                 1.1803,                0.23079,                0.16364,                0.09963,                0.03141,                 2.7302,                 4.2963,                 3.4301,               0.001208,               0.001208,               0.001208
                    122,                0.65027,                0.54069,                 1.1671,                0.46145,                0.14545,                0.13112,                0.04657,                 2.7529,                 3.8037,                 3.7142,              0.0012014,              0.0012014,              0.0012014
                    123,                0.63655,                0.53536,                 1.1597,                0.37492,                0.12727,                0.14688,                0.04497,                 2.7661,                  3.686,                  3.612,              0.0011948,              0.0011948,              0.0011948
                    124,                0.64369,                0.53328,                 1.1611,                0.43397,                0.14545,                0.16656,                0.04357,                  2.611,                 3.4413,                  3.453,              0.0011882,              0.0011882,              0.0011882
                    125,                0.64692,                0.52737,                 1.1724,                0.65831,                0.16364,                 0.1971,                0.07941,                 2.8644,                 3.6014,                 3.7418,              0.0011816,              0.0011816,              0.0011816
                    126,                0.62704,                0.52745,                 1.1581,                0.47467,                0.16364,                0.15754,                0.04153,                 2.8066,                 3.6219,                 3.8024,               0.001175,               0.001175,               0.001175
                    127,                0.62877,                0.51241,                 1.1676,                0.22292,                0.16364,                0.16013,                 0.0404,                 2.9585,                 4.3032,                 4.3196,              0.0011684,              0.0011684,              0.0011684
                    128,                0.62109,                0.51829,                 1.1612,                0.34775,                0.12727,                0.16655,                0.05409,                 2.8232,                 3.8003,                 3.8091,              0.0011618,              0.0011618,              0.0011618
                    129,                0.64356,                0.53468,                 1.1579,                0.39903,                0.21818,                0.18034,                0.04606,                 2.7786,                 4.2257,                 3.5421,              0.0011552,              0.0011552,              0.0011552
                    130,                0.64026,                0.53136,                 1.1655,                0.54453,                    0.2,                0.21244,                0.07676,                 2.7885,                 3.5524,                 3.7689,              0.0011486,              0.0011486,              0.0011486
                    131,                0.63265,                0.52768,                 1.1605,                0.36066,                0.14545,                0.14802,                0.04135,                 2.9141,                 4.3389,                 3.9302,               0.001142,               0.001142,               0.001142
                    132,                0.64172,                0.54277,                 1.1585,                0.56484,                    0.2,                0.21212,                0.05596,                 3.1136,                 4.0464,                 3.9815,              0.0011354,              0.0011354,              0.0011354
                    133,                0.64813,                0.54766,                 1.1833,                0.65591,                0.10909,                0.13611,                0.04558,                   2.99,                 4.5017,                 3.7003,              0.0011288,              0.0011288,              0.0011288
                    134,                0.63637,                 0.5316,                  1.167,                0.45959,                0.12727,                0.15361,                0.04037,                 3.0331,                 4.4475,                 3.9993,              0.0011222,              0.0011222,              0.0011222
                    135,                0.63454,                0.53046,                  1.152,                0.64184,                    0.2,                0.19224,                 0.0766,                 2.6885,                 3.3561,                 3.5879,              0.0011156,              0.0011156,              0.0011156
                    136,                0.59697,                0.50509,                 1.1315,                0.42813,                0.18182,                0.17186,                0.05722,                 2.7653,                 3.3951,                 3.9252,               0.001109,               0.001109,               0.001109
                    137,                0.63925,                0.52976,                 1.1558,                0.41483,                0.18182,                0.19267,                0.05269,                  2.894,                 4.3594,                  3.938,              0.0011024,              0.0011024,              0.0011024
                    138,                0.63682,                  0.529,                 1.1665,                0.37288,                0.12727,                0.12541,                 0.0397,                 2.8154,                 3.8028,                 3.8098,              0.0010958,              0.0010958,              0.0010958
                    139,                0.60127,                0.49409,                 1.1337,                0.24801,                0.12727,                0.13178,                0.03985,                 2.7853,                 4.5825,                 3.7535,              0.0010892,              0.0010892,              0.0010892
                    140,                0.62527,                0.50983,                   1.14,                0.49185,                0.10909,                0.11809,                 0.0415,                 2.8036,                 4.1176,                 3.8854,              0.0010826,              0.0010826,              0.0010826
                    141,                 0.6166,                0.51716,                 1.1313,                0.21588,                0.18182,                0.11963,                0.03771,                  2.848,                 4.0733,                 4.0935,               0.001076,               0.001076,               0.001076
                    142,                 0.5991,                0.51206,                 1.1315,                0.31661,                0.16364,                0.10958,                0.04248,                 2.8581,                 3.5116,                 3.9606,              0.0010694,              0.0010694,              0.0010694
                    143,                0.61772,                0.50631,                 1.1422,                0.30387,                0.16364,                0.12151,                0.04227,                 2.7667,                 3.6814,                 3.5483,              0.0010628,              0.0010628,              0.0010628
                    144,                0.59625,                 0.5038,                 1.1337,                0.39371,                0.14545,                0.17409,                0.05469,                 2.8751,                 4.3806,                 3.8923,              0.0010562,              0.0010562,              0.0010562
                    145,                0.61758,                0.51789,                 1.1507,                0.32656,                0.16364,                0.16728,                0.04981,                  2.828,                 4.0997,                 3.6818,              0.0010496,              0.0010496,              0.0010496
                    146,                0.61927,                0.50727,                 1.1432,                0.34709,                0.25455,                0.19907,                 0.0578,                 2.9445,                 4.0429,                 3.8145,               0.001043,               0.001043,               0.001043
                    147,                0.62686,                0.51481,                 1.1331,                0.32081,                0.10909,                0.12333,                0.03102,                 2.9688,                 4.1322,                 4.0286,              0.0010364,              0.0010364,              0.0010364
                    148,                 0.6068,                0.49756,                 1.1402,                0.18219,                0.10909,                0.09133,                0.03146,                 2.7544,                 4.2631,                  3.668,              0.0010298,              0.0010298,              0.0010298
                    149,                0.59834,                0.49047,                 1.1413,                0.44006,                0.21818,                0.21877,                0.06255,                 2.9192,                 3.7245,                 4.0286,              0.0010232,              0.0010232,              0.0010232
                    150,                0.59969,                0.50604,                 1.1303,                 0.3309,                0.21818,                0.19525,                0.07098,                 2.8146,                 3.4949,                 3.7257,              0.0010166,              0.0010166,              0.0010166
                    151,                0.60255,                0.49663,                 1.1382,                0.31555,                0.16364,                0.13487,                0.04186,                 2.9316,                 3.2841,                 3.8361,                0.00101,                0.00101,                0.00101
                    152,                0.58351,                0.47917,                 1.1238,                 0.3585,                0.25455,                0.18995,                0.05877,                 3.0319,                 3.8797,                 4.1456,              0.0010034,              0.0010034,              0.0010034
                    153,                0.57964,                0.47684,                 1.1094,                0.56898,                0.12727,                0.19319,                0.06497,                 2.9668,                 4.4712,                 4.1091,              0.0009968,              0.0009968,              0.0009968
                    154,                0.58595,                0.49194,                 1.1225,                0.42865,                0.12727,                0.13438,                0.04591,                  2.923,                 4.2349,                 3.8386,              0.0009902,              0.0009902,              0.0009902
