                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                0.83772,                0.80482,                 1.1231,                0.81575,                0.85392,                0.91222,                0.70718,                0.73621,                0.72573,                 1.0883,              0.0013017,              0.0013017,              0.0013017
                     29,                0.81473,                0.79884,                 1.1542,                0.81271,                0.79209,                0.89008,                0.69434,                0.72584,                0.74109,                 1.0739,               0.001297,               0.001297,               0.001297
                     30,                0.79995,                0.83217,                 1.1141,                0.88745,                0.82068,                0.90574,                0.69977,                0.74029,                 0.7209,                 1.0689,              0.0012922,              0.0012922,              0.0012922
                     31,                0.81146,                0.81419,                 1.1106,                0.86738,                0.81085,                0.91059,                 0.7133,                0.73413,                0.79937,                 1.0793,              0.0012875,              0.0012875,              0.0012875
                     32,                0.77904,                0.80848,                 1.0965,                0.81487,                0.85824,                0.89178,                0.70061,                0.70626,                0.76595,                 1.0453,              0.0012828,              0.0012828,              0.0012828
                     33,                0.77571,                0.79289,                 1.0794,                0.88516,                0.85974,                0.92255,                0.71627,                0.73525,                0.75846,                 1.0608,              0.0012781,              0.0012781,              0.0012781
                     34,                0.81114,                0.79736,                 1.1165,                 0.8245,                0.84274,                0.88782,                0.65863,                0.78769,                0.77832,                  1.069,              0.0012734,              0.0012734,              0.0012734
                     35,                0.79119,                 0.8055,                 1.0919,                0.86636,                 0.8553,                0.92195,                0.74381,                0.71757,                 0.7014,                 1.0415,              0.0012687,              0.0012687,              0.0012687
                     36,                0.80906,                0.83397,                  1.112,                0.80759,                0.81783,                0.89577,                0.71138,                0.72293,                0.86937,                 1.0665,               0.001264,               0.001264,               0.001264
                     37,                 0.7646,                0.74534,                 1.0771,                0.87951,                0.88579,                0.92359,                0.73748,                0.72285,                0.72441,                  1.071,              0.0012592,              0.0012592,              0.0012592
                     38,                0.77377,                0.76171,                 1.0923,                0.84051,                0.88294,                0.91813,                0.72516,                0.71972,                 0.7349,                 1.0635,              0.0012545,              0.0012545,              0.0012545
                     39,                0.74557,                0.74335,                 1.0744,                0.87041,                0.89784,                0.94405,                0.75268,                 0.6729,                 0.6636,                 1.0372,              0.0012498,              0.0012498,              0.0012498
                     40,                0.76604,                0.74018,                 1.0922,                0.85992,                 0.8781,                0.91367,                0.70734,                0.74532,                0.67691,                 1.0692,              0.0012451,              0.0012451,              0.0012451
                     41,                0.77553,                0.75676,                 1.0929,                0.84293,                0.88434,                0.91871,                0.74074,                0.71077,                0.65819,                 1.0448,              0.0012404,              0.0012404,              0.0012404
                     42,                0.76271,                0.73843,                 1.0931,                0.90181,                0.81315,                0.93294,                 0.7463,                 0.7087,                0.67575,                 1.0345,              0.0012357,              0.0012357,              0.0012357
                     43,                0.76404,                0.74602,                 1.0722,                0.89706,                0.83313,                0.92337,                0.74963,                0.67975,                0.65005,                 1.0303,              0.0012309,              0.0012309,              0.0012309
                     44,                0.77619,                0.76501,                 1.1014,                0.85709,                0.87733,                0.91527,                0.74807,                0.67663,                0.64092,                 1.0219,              0.0012262,              0.0012262,              0.0012262
                     45,                0.69288,                0.67992,                 1.0579,                0.86483,                0.92413,                0.93819,                0.77196,                0.65552,                0.61582,                 1.0137,              0.0012215,              0.0012215,              0.0012215
                     46,                0.73626,                0.72992,                 1.0596,                0.88997,                0.84479,                0.92895,                0.75117,                0.67752,                0.61338,                 1.0236,              0.0012168,              0.0012168,              0.0012168
                     47,                0.70744,                0.68414,                  1.044,                0.86015,                0.89856,                 0.9323,                0.75462,                0.68191,                0.62717,                 1.0437,              0.0012121,              0.0012121,              0.0012121
                     48,                0.71317,                 0.6878,                 1.0496,                0.91306,                0.82347,                0.92849,                0.76961,                0.66892,                 0.6174,                 1.0114,              0.0012074,              0.0012074,              0.0012074
                     49,                0.72743,                0.71485,                 1.0691,                0.85141,                0.85958,                0.91798,                 0.7507,                0.70811,                0.65276,                 1.0526,              0.0012026,              0.0012026,              0.0012026
                     50,                0.72042,                0.72324,                  1.072,                0.89259,                0.89509,                 0.9377,                0.76095,                0.65824,                0.61806,                 1.0275,              0.0011979,              0.0011979,              0.0011979
                     51,                0.72646,                0.69891,                 1.0522,                0.84341,                0.87789,                0.93785,                0.74577,                0.66661,                0.62689,                  1.036,              0.0011932,              0.0011932,              0.0011932
                     52,                0.71986,                0.72098,                 1.0792,                0.87013,                0.87738,                  0.944,                0.77651,                0.65856,                0.62807,                 1.0297,              0.0011885,              0.0011885,              0.0011885
                     53,                0.69728,                0.69676,                 1.0583,                0.87264,                0.82203,                0.92136,                0.76586,                0.62432,                0.65134,                 1.0108,              0.0011838,              0.0011838,              0.0011838
                     54,                0.69849,                0.70277,                 1.0473,                0.89402,                0.87419,                0.93506,                0.76393,                0.65501,                0.66656,                 1.0357,              0.0011791,              0.0011791,              0.0011791
                     55,                0.68752,                0.68074,                 1.0582,                0.92836,                0.85925,                0.92694,                0.75155,                0.67026,                0.64702,                 1.0342,              0.0011744,              0.0011744,              0.0011744
                     56,                0.71342,                0.68119,                 1.0805,                0.87434,                0.85672,                0.92078,                0.74876,                0.69313,                0.66395,                 1.0477,              0.0011696,              0.0011696,              0.0011696
                     57,                0.71757,                 0.6604,                 1.0468,                0.86611,                 0.8709,                0.93417,                0.77442,                0.67074,                 0.6433,                 1.0342,              0.0011649,              0.0011649,              0.0011649
                     58,                0.72695,                0.67493,                   1.08,                0.84874,                0.90284,                0.93772,                0.78126,                0.63693,                0.63197,                 1.0133,              0.0011602,              0.0011602,              0.0011602
                     59,                0.69275,                0.68518,                 1.0552,                0.90924,                0.81219,                0.92042,                0.76425,                0.64688,                0.65649,                 1.0069,              0.0011555,              0.0011555,              0.0011555
                     60,                0.69994,                0.68399,                 1.0714,                 0.8637,                0.81502,                0.88785,                0.74077,                0.63146,                0.86477,                 1.0216,              0.0011508,              0.0011508,              0.0011508
                     61,                0.68051,                0.66421,                  1.047,                0.93309,                0.85365,                 0.9328,                0.77912,                0.62404,                0.60019,                  1.003,              0.0011461,              0.0011461,              0.0011461
                     62,                0.67616,                 0.6349,                 1.0462,                0.86014,                0.88475,                0.92466,                0.77112,                0.67379,                0.62033,                 1.0181,              0.0011413,              0.0011413,              0.0011413
                     63,                0.68169,                0.64415,                 1.0348,                0.89388,                0.86596,                0.93094,                0.77545,                 0.6244,                0.62891,                 1.0027,              0.0011366,              0.0011366,              0.0011366
                     64,                0.65448,                0.63218,                 1.0392,                0.87985,                0.88549,                0.92577,                0.78706,                0.62231,                0.58522,                0.99122,              0.0011319,              0.0011319,              0.0011319
                     65,                0.68539,                0.65405,                 1.0708,                0.88186,                0.90564,                0.91811,                0.76432,                0.65638,                0.60043,                  1.028,              0.0011272,              0.0011272,              0.0011272
                     65,                0.64789,                0.64251,                 1.0242,                0.75397,                0.71528,                0.75489,                0.60277,                0.80039,                 0.9606,                 1.1276,              0.0011272,              0.0011272,              0.0011272
                     66,                 0.6657,                 0.6625,                 1.0438,                  0.859,                0.75686,                0.88739,                0.72608,                0.68919,                0.73256,                 1.0568,              0.0011225,              0.0011225,              0.0011225
                     67,                0.65055,                0.64535,                 1.0487,                0.88488,                0.82597,                0.93168,                0.77764,                0.65835,                0.60488,                 1.0164,              0.0011178,              0.0011178,              0.0011178
                     68,                0.66643,                0.62567,                  1.035,                0.91788,                0.82928,                0.93321,                0.78339,                0.67724,                0.60652,                  1.036,               0.001113,               0.001113,               0.001113
                     69,                0.65557,                0.62701,                 1.0438,                0.89589,                0.85837,                0.92345,                 0.7509,                0.62649,                0.63256,                 1.0206,              0.0011083,              0.0011083,              0.0011083
                     70,                0.64404,                 0.6017,                 1.0156,                0.88356,                0.86722,                0.92703,                0.76511,                0.60965,                0.62195,                 1.0173,              0.0011036,              0.0011036,              0.0011036
                     71,                0.63846,                0.61537,                 1.0149,                0.86945,                0.88651,                0.93844,                  0.785,                0.61524,                0.56608,                 1.0058,              0.0010989,              0.0010989,              0.0010989
                     72,                  0.634,                0.59703,                 1.0171,                0.90096,                0.91284,                0.94996,                0.80492,                0.59752,                0.55275,                 1.0064,              0.0010942,              0.0010942,              0.0010942
                     73,                0.59992,                0.56595,                0.99265,                0.90955,                0.89243,                0.94656,                0.80175,                0.61209,                0.55894,                 1.0004,              0.0010895,              0.0010895,              0.0010895
                     74,                0.64927,                0.60001,                 1.0342,                0.92704,                0.85539,                0.93756,                0.79941,                0.60128,                0.54649,                0.98693,              0.0010848,              0.0010848,              0.0010848
                     75,                0.65057,                0.61886,                 1.0345,                0.86373,                0.89299,                0.93732,                  0.785,                0.62537,                0.58577,                 0.9945,                0.00108,                0.00108,                0.00108
                     76,                0.62466,                 0.5984,                 1.0016,                0.88968,                0.89682,                0.94339,                0.76992,                0.65615,                0.57415,                 1.0168,              0.0010753,              0.0010753,              0.0010753
                     77,                0.63846,                0.57827,                 1.0188,                0.92614,                0.85672,                0.95119,                0.77779,                0.64018,                0.60179,                 1.0113,              0.0010706,              0.0010706,              0.0010706
                     78,                 0.6405,                0.61945,                 1.0319,                 0.8737,                0.93501,                0.94774,                0.79775,                0.60541,                0.56458,                0.99126,              0.0010659,              0.0010659,              0.0010659
                     79,                0.64009,                0.59161,                 1.0301,                0.90277,                0.90956,                 0.9462,                0.80068,                0.62508,                 0.5373,                0.99898,              0.0010612,              0.0010612,              0.0010612
                     80,                 0.6151,                0.58605,                 1.0136,                0.90286,                0.90303,                0.94674,                0.80094,                0.59394,                0.54353,                0.99175,              0.0010565,              0.0010565,              0.0010565
                     81,                0.62412,                0.57231,                 1.0136,                0.90402,                0.89293,                0.94779,                0.81095,                0.59384,                0.55586,                 0.9799,              0.0010517,              0.0010517,              0.0010517
                     82,                0.62706,                0.56831,                  1.015,                0.87188,                0.90185,                0.94975,                0.80156,                0.60529,                0.55758,                0.98251,               0.001047,               0.001047,               0.001047
                     83,                 0.5913,                0.54375,                 0.9836,                0.91541,                0.88205,                0.95319,                0.80202,                0.59279,                0.54238,                 0.9882,              0.0010423,              0.0010423,              0.0010423
                     84,                0.62271,                0.58857,                 1.0192,                0.90539,                0.90504,                0.94763,                0.81238,                0.57572,                0.52846,                0.96661,              0.0010376,              0.0010376,              0.0010376
                     85,                 0.6156,                0.57201,                 1.0051,                 0.8919,                0.91049,                0.95489,                0.82155,                0.55746,                0.54718,                0.97033,              0.0010329,              0.0010329,              0.0010329
                     86,                0.60565,                0.56762,                 1.0012,                0.88798,                0.91169,                0.94334,                0.79492,                0.57438,                0.56344,                0.96422,              0.0010282,              0.0010282,              0.0010282
                     87,                0.62765,                0.59075,                 1.0229,                0.89091,                0.91691,                0.93838,                0.78315,                0.59896,                0.53788,                0.98703,              0.0010234,              0.0010234,              0.0010234
                     88,                0.64298,                0.59528,                 1.0465,                 0.8981,                0.88616,                0.93254,                0.79848,                0.60315,                0.55506,                0.99514,              0.0010187,              0.0010187,              0.0010187
                     89,                0.59651,                 0.5568,                 1.0061,                0.94427,                0.90468,                0.95408,                0.80195,                0.59125,                0.56263,                 0.9901,               0.001014,               0.001014,               0.001014
                     90,                0.57793,                0.54473,                 0.9805,                0.87433,                0.92983,                0.95036,                0.79061,                0.59404,                0.53562,                0.99373,              0.0010093,              0.0010093,              0.0010093
                     91,                0.57479,                0.54293,                0.99467,                 0.9153,                0.90837,                0.95169,                0.81625,                0.56224,                0.51737,                0.97252,              0.0010046,              0.0010046,              0.0010046
                     92,                0.57631,                0.54314,                0.99266,                0.91296,                0.90459,                0.95158,                0.81341,                0.60371,                0.53175,                0.99752,             0.00099987,             0.00099987,             0.00099987
                     93,                0.59517,                0.55652,                  1.017,                0.90795,                0.93484,                 0.9557,                0.81715,                  0.591,                 0.5041,                0.98663,             0.00099516,             0.00099516,             0.00099516
                     94,                0.57997,                0.53137,                 0.9949,                0.89989,                0.92606,                0.95215,                0.81879,                 0.5733,                0.50144,                0.97976,             0.00099044,             0.00099044,             0.00099044
                     95,                0.60546,                 0.5611,                  1.003,                0.87465,                0.94817,                0.95733,                0.80736,                0.58302,                0.50838,                 0.9923,             0.00098572,             0.00098572,             0.00098572
                     96,                0.58534,                0.54796,                0.99916,                0.89922,                0.88833,                0.94429,                0.79408,                0.58332,                0.52952,                0.98576,             0.00098101,             0.00098101,             0.00098101
                     97,                0.58854,                0.55941,                0.97218,                0.87869,                0.92253,                0.92946,                0.78925,                0.58772,                0.51887,                 0.9775,             0.00097629,             0.00097629,             0.00097629
                     98,                0.61378,                0.55718,                 1.0143,                0.89188,                0.91805,                0.93121,                0.79221,                0.57997,                0.52956,                0.98565,             0.00097158,             0.00097158,             0.00097158
                     99,                0.56941,                0.54907,                0.98575,                0.86051,                0.93934,                0.93568,                0.79547,                0.58041,                0.53178,                0.97729,             0.00096686,             0.00096686,             0.00096686
                    100,                 0.5925,                0.57386,                  1.004,                0.85986,                0.91014,                0.92386,                0.79446,                 0.5703,                0.50504,                0.98017,             0.00096215,             0.00096215,             0.00096215
                    101,                0.55301,                0.52156,                0.96891,                0.86561,                0.91642,                0.93476,                 0.8061,                0.58173,                0.51869,                0.98951,             0.00095743,             0.00095743,             0.00095743
                    102,                0.58393,                0.52464,                0.99203,                0.88152,                0.91036,                0.93983,                0.80494,                0.56334,                0.51569,                 0.9747,             0.00095271,             0.00095271,             0.00095271
                    103,                0.56446,                0.53464,                 0.9853,                0.87586,                0.93168,                0.95934,                0.82323,                0.56194,                0.51488,                 0.9809,               0.000948,               0.000948,               0.000948
                    104,                 0.5779,                0.52416,                0.99016,                0.89197,                0.92623,                0.96185,                0.82025,                0.57134,                0.49868,                0.97482,             0.00094328,             0.00094328,             0.00094328
                    105,                0.55691,                0.53206,                0.98437,                0.91535,                0.87303,                0.94592,                0.79453,                0.55688,                0.49482,                0.96828,             0.00093857,             0.00093857,             0.00093857
                    106,                0.55333,                 0.5238,                0.98231,                0.87184,                0.92696,                0.96072,                0.81146,                0.56319,                0.51271,                0.96488,             0.00093385,             0.00093385,             0.00093385
                    107,                 0.5671,                0.54213,                0.97941,                0.92211,                 0.9193,                0.95963,                0.82499,                0.54339,                0.51161,                0.96425,             0.00092914,             0.00092914,             0.00092914
                    108,                0.59051,                0.54402,                 1.0137,                0.91753,                0.90422,                0.95935,                0.82099,                 0.5723,                0.55148,                 0.9787,             0.00092442,             0.00092442,             0.00092442
                    109,                0.52932,                0.50723,                0.97331,                0.90951,                0.91272,                0.95779,                0.82205,                  0.547,                0.53665,                0.95714,              0.0009197,              0.0009197,              0.0009197
                    110,                0.56948,                0.53608,                0.97742,                0.90664,                0.90778,                0.95203,                0.81435,                0.55152,                0.50538,                 0.9571,             0.00091499,             0.00091499,             0.00091499
                    111,                0.54209,                0.50208,                0.96771,                0.92604,                0.92126,                0.95992,                0.82553,                0.54062,                0.50364,                0.94881,             0.00091027,             0.00091027,             0.00091027
                    112,                0.54255,                0.50335,                0.96747,                0.94174,                0.88952,                0.95828,                0.82378,                0.55005,                0.49532,                0.96146,             0.00090556,             0.00090556,             0.00090556
                    113,                0.55537,                0.51527,                0.98237,                0.87539,                0.93099,                0.95741,                 0.8199,                0.55838,                0.50517,                0.96435,             0.00090084,             0.00090084,             0.00090084
                    114,                0.56434,                0.52949,                0.98316,                0.92318,                0.88592,                 0.9486,                0.80839,                0.56361,                0.52803,                0.97151,             0.00089613,             0.00089613,             0.00089613
                    115,                0.55598,                0.51757,                0.95991,                0.91518,                0.92689,                0.95638,                 0.8211,                0.53993,                0.48975,                0.95535,             0.00089141,             0.00089141,             0.00089141
                    116,                0.55557,                0.52885,                0.98802,                0.89394,                0.90735,                0.95831,                0.83302,                0.54099,                0.48924,                0.95924,             0.00088669,             0.00088669,             0.00088669
                    117,                0.52767,                 0.5086,                0.97487,                0.94301,                0.89406,                0.96586,                0.83681,                0.54932,                0.48103,                0.95793,             0.00088198,             0.00088198,             0.00088198
                    118,                0.56527,                0.53113,                0.97593,                0.90934,                0.92387,                0.96284,                0.83114,                0.56509,                 0.4879,                0.96936,             0.00087726,             0.00087726,             0.00087726
                    119,                0.54905,                0.50751,                0.98538,                  0.914,                0.91803,                 0.9603,                 0.8193,                0.55725,                0.50611,                 0.9642,             0.00087255,             0.00087255,             0.00087255
                    120,                0.54337,                0.51748,                0.98212,                0.92782,                0.89629,                 0.9645,                0.82674,                0.53952,                0.49468,                 0.9629,             0.00086783,             0.00086783,             0.00086783
                    121,                0.53617,                0.50219,                0.96229,                0.88075,                0.94755,                0.95989,                0.82285,                0.53565,                0.47993,                0.95605,             0.00086312,             0.00086312,             0.00086312
                    122,                0.54605,                0.50034,                0.97728,                0.87642,                0.93807,                0.95919,                0.82735,                 0.5409,                0.49443,                0.95631,              0.0008584,              0.0008584,              0.0008584
                    123,                0.54165,                 0.5116,                  0.974,                0.89184,                0.89795,                0.95528,                0.81458,                0.53515,                0.49808,                0.95162,             0.00085368,             0.00085368,             0.00085368
                    124,                 0.5444,                0.50337,                0.97676,                0.93766,                 0.9056,                 0.9603,                0.82016,                0.55286,                0.49338,                0.95693,             0.00084897,             0.00084897,             0.00084897
                    125,                0.54792,                0.50772,                0.97112,                0.93869,                0.92846,                 0.9649,                0.83944,                0.54236,                0.48333,                0.96056,             0.00084425,             0.00084425,             0.00084425
                    126,                0.53608,                0.48589,                0.97883,                0.92384,                0.93793,                0.96924,                0.84933,                0.51717,                0.47009,                0.94161,             0.00083954,             0.00083954,             0.00083954
                    127,                0.51707,                0.48587,                0.95666,                0.89244,                 0.9235,                0.96652,                0.83691,                0.54505,                0.46933,                0.95931,             0.00083482,             0.00083482,             0.00083482
                    128,                0.51422,                0.48928,                0.96693,                0.90359,                0.93178,                0.95937,                 0.8318,                0.54491,                0.46972,                0.96606,             0.00083011,             0.00083011,             0.00083011
                    129,                0.55107,                 0.5127,                0.99211,                0.89392,                0.91691,                0.95043,                0.81956,                0.54362,                0.48008,                0.95511,             0.00082539,             0.00082539,             0.00082539
                    130,                0.53953,                 0.4949,                0.97387,                0.93853,                0.87192,                0.95265,                0.82617,                0.53144,                0.48367,                0.94944,             0.00082067,             0.00082067,             0.00082067
                    131,                0.52832,                  0.489,                0.96837,                0.89682,                0.92376,                0.95284,                0.82829,                0.52517,                0.48127,                0.94132,             0.00081596,             0.00081596,             0.00081596
                    132,                0.56029,                 0.5124,                 1.0015,                0.90083,                0.93437,                0.94637,                0.82333,                0.54018,                 0.4795,                0.94909,             0.00081124,             0.00081124,             0.00081124
                    133,                0.50538,                0.46696,                 0.9359,                0.92948,                0.89633,                 0.9584,                0.84541,                0.51482,                0.46315,                0.92816,             0.00080653,             0.00080653,             0.00080653
                    134,                0.56015,                0.52697,                0.99098,                0.90817,                0.94432,                0.96922,                0.85381,                 0.5137,                0.47239,                0.92782,             0.00080181,             0.00080181,             0.00080181
                    135,                0.51304,                 0.4846,                 0.9506,                0.88191,                0.93217,                0.96492,                0.84752,                0.50383,                0.46866,                0.92215,              0.0007971,              0.0007971,              0.0007971
                    136,                 0.5318,                0.50104,                0.97333,                0.93745,                0.90873,                0.96161,                 0.8442,                0.51316,                0.47392,                0.92698,             0.00079238,             0.00079238,             0.00079238
                    137,                0.50685,                0.46473,                0.94991,                0.92055,                0.90695,                0.96526,                0.84016,                0.50419,                 0.4796,                0.93222,             0.00078766,             0.00078766,             0.00078766
                    138,                0.54272,                 0.5056,                0.99689,                0.89526,                 0.9291,                 0.9639,                0.84338,                0.50998,                0.47186,                0.94175,             0.00078295,             0.00078295,             0.00078295
                    139,                0.51567,                0.47583,                0.96153,                0.92923,                0.89463,                0.96849,                0.84553,                0.51328,                0.45232,                0.93858,             0.00077823,             0.00077823,             0.00077823
                    140,                0.52195,                 0.4801,                0.97744,                0.90309,                0.91256,                0.96453,                0.85445,                0.48809,                0.44474,                  0.926,             0.00077352,             0.00077352,             0.00077352
                    141,                0.49749,                0.46521,                0.95109,                0.92329,                0.91491,                0.96649,                0.84063,                0.51666,                0.45153,                0.94175,              0.0007688,              0.0007688,              0.0007688
                    142,                0.49278,                0.46472,                0.96303,                0.89256,                 0.9417,                0.96264,                0.83944,                0.49894,                0.44798,                0.93848,             0.00076409,             0.00076409,             0.00076409
                    143,                0.52577,                0.49793,                 0.9862,                0.89538,                0.93899,                  0.965,                0.83396,                0.50986,                0.44058,                0.94074,             0.00075937,             0.00075937,             0.00075937
                    144,                 0.5265,                0.49788,                0.99229,                0.92056,                0.89607,                0.96098,                0.83425,                0.51675,                0.46927,                0.93616,             0.00075465,             0.00075465,             0.00075465
                    145,                0.53467,                0.49972,                0.95984,                0.93865,                0.89819,                0.95806,                0.84138,                0.50806,                0.45804,                0.93925,             0.00074994,             0.00074994,             0.00074994
                    146,                0.51378,                0.47854,                0.95578,                0.95908,                0.88244,                0.96446,                0.84513,                0.50736,                0.47492,                0.93633,             0.00074522,             0.00074522,             0.00074522
                    147,                0.50878,                0.47826,                0.96548,                0.92839,                0.93974,                0.96655,                0.84332,                0.51151,                 0.4574,                0.94286,             0.00074051,             0.00074051,             0.00074051
                    148,                0.53531,                0.50373,                0.97928,                0.93233,                0.93362,                0.97055,                 0.8443,                0.50435,                0.45371,                0.94438,             0.00073579,             0.00073579,             0.00073579
                    149,                 0.5146,                0.47541,                0.96434,                0.93468,                0.93453,                0.97404,                0.85937,                0.50535,                0.43699,                0.94423,             0.00073108,             0.00073108,             0.00073108
                    150,                0.50282,                0.45893,                0.95145,                0.95073,                0.88986,                0.97342,                0.84299,                0.51825,                0.44579,                0.93763,             0.00072636,             0.00072636,             0.00072636
                    151,                0.53581,                0.48863,                0.96509,                0.93021,                0.91888,                0.96767,                0.84152,                0.51576,                0.45426,                0.94157,             0.00072164,             0.00072164,             0.00072164
                    152,                0.49696,                 0.4642,                0.95561,                0.92858,                0.92792,                0.96956,                0.84621,                0.49745,                0.45196,                0.93113,             0.00071693,             0.00071693,             0.00071693
                    153,                0.49468,                0.45875,                0.95831,                0.91352,                0.92672,                0.96256,                 0.8443,                0.49973,                0.45116,                0.93335,             0.00071221,             0.00071221,             0.00071221
                    154,                0.48307,                0.45752,                0.94744,                0.91582,                0.92877,                0.95961,                0.83552,                0.51115,                0.46256,                0.93111,              0.0007075,              0.0007075,              0.0007075
                    155,                0.48187,                0.46172,                0.94215,                0.94377,                0.90849,                0.96412,                0.84542,                0.50913,                0.46826,                 0.9278,             0.00070278,             0.00070278,             0.00070278
                    156,                0.51772,                0.48655,                0.96152,                0.94762,                0.89102,                0.96477,                0.83459,                0.49332,                0.45571,                0.92144,             0.00069807,             0.00069807,             0.00069807
                    157,                0.51348,                0.45838,                0.95629,                0.92038,                0.95286,                0.96932,                0.84203,                0.52186,                0.45158,                0.93423,             0.00069335,             0.00069335,             0.00069335
