                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                 1.0134,                0.98887,                  1.383,                0.21398,                    0.2,                0.07502,                0.02582,                 2.8546,                 3.2629,                 3.1863,              0.0018878,              0.0018878,              0.0018878
                     19,                 1.0025,                0.94711,                 1.3608,                0.21151,                0.12727,                0.06544,                0.01577,                 2.9468,                 3.4056,                 3.3565,              0.0018812,              0.0018812,              0.0018812
                     20,                 1.0097,                 0.9597,                 1.3573,                0.18737,                0.07273,                0.04529,                0.01166,                 2.8566,                 3.7187,                 3.2902,              0.0018746,              0.0018746,              0.0018746
                     21,                0.99123,                0.93319,                  1.335,                0.22821,                    0.2,                0.09654,                0.02896,                 2.7465,                 3.1921,                 3.4803,               0.001868,               0.001868,               0.001868
                     22,                0.98303,                0.93712,                 1.3204,                0.25503,                0.27273,                0.15142,                 0.0375,                 2.7077,                 2.9223,                 3.2583,              0.0018614,              0.0018614,              0.0018614
                     23,                0.97436,                0.90929,                 1.3224,                0.15793,                0.25455,                 0.1153,                0.02852,                 2.7138,                 3.1253,                 3.0302,              0.0018548,              0.0018548,              0.0018548
                     24,                0.93815,                0.91197,                 1.3084,                 0.6177,                0.14545,                0.18416,                0.04731,                 2.6425,                 3.2261,                 3.2629,              0.0018482,              0.0018482,              0.0018482
                     25,                 0.9357,                0.88534,                 1.2973,                0.28975,                    0.2,                0.12873,                 0.0461,                 2.5896,                 3.3598,                 3.0377,              0.0018416,              0.0018416,              0.0018416
                     26,                0.91562,                0.86819,                 1.2901,                0.20712,                0.21818,                0.10238,                0.02318,                  2.715,                  3.259,                 3.0992,               0.001835,               0.001835,               0.001835
                     27,                0.92399,                0.85809,                 1.2969,                0.28118,                0.21818,                0.16314,                0.05011,                 2.7345,                 2.9826,                 3.0337,              0.0018284,              0.0018284,              0.0018284
                     28,                 0.9368,                0.85995,                 1.3086,                0.28955,                0.12727,                0.10758,                0.03411,                  2.607,                 3.3315,                 3.2024,              0.0018218,              0.0018218,              0.0018218
                     29,                0.92215,                0.84311,                 1.2749,                0.34933,                0.07273,                0.06452,                0.01125,                 2.9848,                 3.9261,                 3.5435,              0.0018152,              0.0018152,              0.0018152
                     30,                0.90525,                0.83667,                 1.2823,                0.28028,                0.16364,                0.13895,                0.04263,                 2.7045,                 3.3637,                 3.1948,              0.0018086,              0.0018086,              0.0018086
                     31,                0.91285,                0.83305,                 1.2768,                0.09311,                0.23636,                0.05401,                0.01733,                 2.6939,                 3.5743,                 3.2146,               0.001802,               0.001802,               0.001802
                     32,                0.94748,                 0.8675,                 1.3014,                0.20388,                0.16364,                0.09168,                0.02053,                 2.7636,                 3.4438,                 3.3722,              0.0017954,              0.0017954,              0.0017954
                     33,                0.91449,                 0.8251,                 1.2795,                0.51797,                0.23636,                0.27541,                0.09255,                 2.6043,                 2.5586,                 2.9364,              0.0017888,              0.0017888,              0.0017888
                     34,                0.88316,                0.78752,                 1.2542,                0.65101,                0.18182,                0.20424,                0.05605,                 2.7262,                 3.3295,                 3.3784,              0.0017822,              0.0017822,              0.0017822
                     35,                0.89633,                0.82761,                  1.284,                0.13848,                0.17832,                0.10423,                0.02682,                 2.6645,                 3.3156,                 3.3041,              0.0017756,              0.0017756,              0.0017756
                     36,                0.87246,                0.80706,                 1.2596,                0.30576,                    0.2,                0.18236,                0.06751,                 2.6233,                 3.2238,                 3.1227,               0.001769,               0.001769,               0.001769
                     37,                0.88327,                0.79808,                  1.262,                0.37699,                0.16364,                 0.1399,                0.03422,                  2.752,                 3.1179,                 3.4901,              0.0017624,              0.0017624,              0.0017624
                     38,                0.86477,                0.78823,                 1.2528,                0.30221,                0.16364,                0.16941,                0.04886,                 2.6502,                 3.6088,                 3.1336,              0.0017558,              0.0017558,              0.0017558
                     39,                0.87562,                0.77025,                 1.2389,                0.19855,                0.18182,                0.14556,                0.05574,                 2.6175,                 3.2625,                 3.0786,              0.0017492,              0.0017492,              0.0017492
                     40,                0.84738,                0.75675,                 1.2293,                0.20894,                0.12727,                0.09142,                0.02996,                 2.5274,                 3.1391,                 2.8601,              0.0017426,              0.0017426,              0.0017426
                     41,                0.83077,                  0.741,                 1.2264,                0.18188,                0.18182,                0.13574,                0.05154,                 2.5752,                 3.0875,                 2.8925,               0.001736,               0.001736,               0.001736
                     42,                0.83607,                0.75311,                 1.2342,                0.32969,                0.16364,                0.13691,                0.03913,                 2.6652,                 3.0998,                 3.0056,              0.0017294,              0.0017294,              0.0017294
                     43,                0.85058,                0.75338,                 1.2281,                0.24066,                0.18182,                0.12836,                0.05122,                 2.5971,                  3.701,                 2.9992,              0.0017228,              0.0017228,              0.0017228
                     44,                0.82389,                0.73031,                 1.2297,                0.25792,                    0.2,                0.14893,                0.04422,                 2.5811,                 2.7567,                 3.2706,              0.0017162,              0.0017162,              0.0017162
                     45,                 0.8631,                0.77089,                 1.2422,                 0.7449,                0.12727,                0.16081,                0.06585,                 2.6452,                 3.2192,                  3.248,              0.0017096,              0.0017096,              0.0017096
                     46,                0.79018,                0.71498,                 1.1919,                0.38876,                0.12727,                0.13274,                 0.0438,                 2.8822,                 3.3439,                 3.5198,               0.001703,               0.001703,               0.001703
                     47,                0.82703,                 0.7419,                 1.2081,                0.22652,                0.09091,                0.04863,                0.01256,                 2.8382,                 3.8433,                 3.2988,              0.0016964,              0.0016964,              0.0016964
                     48,                0.81801,                0.73909,                 1.2217,                0.16844,                0.12727,                0.11003,                0.03918,                 2.4603,                 3.6882,                 2.8877,              0.0016898,              0.0016898,              0.0016898
                     49,                0.82566,                 0.7214,                 1.2323,                0.30919,                0.12727,                0.13143,                0.05156,                 2.5796,                 3.1663,                 3.0214,              0.0016832,              0.0016832,              0.0016832
                     50,                0.80432,                 0.7102,                 1.1971,                 0.2589,                0.16364,                0.13419,                0.04082,                 2.5067,                 3.1658,                 3.0168,              0.0016766,              0.0016766,              0.0016766
                     51,                0.79584,                0.68963,                 1.2055,                0.24686,                0.10909,                0.07891,                0.03745,                 2.5206,                 3.9686,                 2.9899,                0.00167,                0.00167,                0.00167
                     52,                0.77856,                0.66659,                 1.1941,                0.09672,                0.10909,                0.03993,                0.01463,                 2.8678,                 4.3284,                 3.2381,              0.0016634,              0.0016634,              0.0016634
                     53,                0.80174,                0.70505,                  1.209,                0.12872,                0.12727,                0.05839,                0.01637,                 2.4973,                 4.2783,                 3.0496,              0.0016568,              0.0016568,              0.0016568
                     54,                0.81161,                0.71633,                 1.2053,                0.21124,                0.12727,                0.07121,                0.02824,                 2.6774,                 3.6809,                 3.0316,              0.0016502,              0.0016502,              0.0016502
                     55,                0.78566,                 0.6855,                 1.1898,                0.45488,                0.16364,                0.14377,                0.06142,                 2.5883,                 3.5505,                 2.9708,              0.0016436,              0.0016436,              0.0016436
                     56,                0.78473,                0.68186,                 1.2047,                0.22299,                0.16364,                0.08855,                 0.0332,                 2.4909,                 3.5553,                 2.8438,               0.001637,               0.001637,               0.001637
                     57,                0.78627,                0.68338,                 1.1932,                0.35204,                0.12727,                0.11821,                0.04149,                 2.5557,                 3.7789,                 3.0761,              0.0016304,              0.0016304,              0.0016304
                     58,                0.80786,                0.67944,                 1.2051,                0.44194,                    0.2,                0.20134,                0.06569,                 2.5772,                 3.1835,                 2.9625,              0.0016238,              0.0016238,              0.0016238
                     59,                0.74864,                0.65629,                  1.158,                0.35632,                0.10909,                0.09708,                0.02244,                 2.7619,                 3.5914,                 3.6428,              0.0016172,              0.0016172,              0.0016172
                     60,                0.75938,                0.66642,                 1.1644,                  0.472,                0.23636,                 0.2402,                0.08908,                 2.4826,                 3.0305,                 2.9811,              0.0016106,              0.0016106,              0.0016106
                     61,                0.74835,                0.67631,                 1.1636,                 0.3658,                    0.2,                0.16644,                0.05761,                 2.4777,                 3.4953,                 3.0282,               0.001604,               0.001604,               0.001604
                     62,                0.76857,                0.66311,                 1.1921,                0.42183,                0.14545,                 0.1263,                0.04735,                 2.5737,                 3.5844,                 2.9923,              0.0015974,              0.0015974,              0.0015974
                     63,                0.76857,                0.66328,                 1.1827,                0.27324,                0.14545,                0.13874,                0.03547,                 2.6875,                 3.6978,                  3.124,              0.0015908,              0.0015908,              0.0015908
                     64,                0.77845,                0.65866,                 1.1909,                0.40924,                0.14545,                0.11915,                0.03823,                 2.8263,                 3.4832,                 3.3798,              0.0015842,              0.0015842,              0.0015842
                     65,                 0.7739,                0.66718,                 1.1982,                0.40552,                    0.2,                 0.1806,                0.04657,                 2.5205,                 3.3994,                  3.109,              0.0015776,              0.0015776,              0.0015776
                     66,                0.77626,                0.66802,                 1.1905,                0.22553,                0.12727,                0.12879,                0.04428,                 2.8075,                 3.6334,                 3.3854,               0.001571,               0.001571,               0.001571
                     67,                0.74744,                0.64988,                 1.1714,                0.32736,                0.16364,                0.15424,                0.05006,                 2.6645,                 3.1633,                 3.2793,              0.0015644,              0.0015644,              0.0015644
                     68,                0.74322,                0.65353,                 1.1697,                0.26144,                0.18182,                 0.1256,                0.03707,                 2.6994,                 3.4811,                 3.1121,              0.0015578,              0.0015578,              0.0015578
                     69,                0.75189,                0.65091,                 1.1789,                 0.4981,                0.14545,                0.16763,                0.07388,                 2.7609,                 3.7286,                 3.1695,              0.0015512,              0.0015512,              0.0015512
                     70,                0.74063,                 0.6368,                 1.1644,                0.81551,                0.10909,                0.16879,                0.04986,                 2.6409,                 3.3829,                 3.2469,              0.0015446,              0.0015446,              0.0015446
                     71,                0.74461,                0.62878,                  1.174,                0.23678,                0.25455,                0.18332,                0.05032,                 2.7201,                 3.3482,                 3.3693,               0.001538,               0.001538,               0.001538
                     72,                0.76648,                0.65174,                 1.1745,                0.52634,                0.14545,                0.17123,                0.05775,                 2.8876,                 3.8825,                 3.5234,              0.0015314,              0.0015314,              0.0015314
                     73,                0.73406,                0.62644,                 1.1596,                0.46466,                0.09091,                0.11242,                0.04583,                 2.6744,                 3.9763,                 3.1016,              0.0015248,              0.0015248,              0.0015248
                     74,                0.70238,                0.62095,                 1.1428,                0.29961,                0.09091,                0.08455,                0.02638,                 2.5761,                 3.4912,                 3.2406,              0.0015182,              0.0015182,              0.0015182
                     75,                0.69604,                0.60086,                 1.1276,                0.17253,                0.18182,                0.07742,                0.02195,                 2.6305,                 3.8687,                 3.2124,              0.0015116,              0.0015116,              0.0015116
                     76,                0.72378,                0.60742,                 1.1559,                0.50519,                0.18182,                0.21875,                0.08202,                  2.448,                 2.7894,                 2.9128,               0.001505,               0.001505,               0.001505
                     77,                0.73457,                0.63777,                 1.1544,                0.15586,                0.18182,                0.07638,                0.02026,                 2.7107,                 3.5391,                 3.2989,              0.0014984,              0.0014984,              0.0014984
                     78,                0.70753,                0.60237,                 1.1523,                0.19624,                0.14545,                0.09634,                 0.0379,                 2.5208,                 4.0545,                 2.8676,              0.0014918,              0.0014918,              0.0014918
                     79,                0.72185,                 0.6097,                 1.1601,                 0.6254,                0.14545,                 0.2031,                0.07349,                 2.5934,                 3.4326,                 2.8899,              0.0014852,              0.0014852,              0.0014852
                     80,                0.71293,                0.61114,                 1.1506,                0.33085,                0.18182,                0.17734,                0.05757,                 2.6533,                 3.6075,                 3.1847,              0.0014786,              0.0014786,              0.0014786
                     81,                0.70232,                0.59278,                 1.1378,                0.19511,                0.10909,                0.05756,                0.02221,                 2.9814,                 3.9685,                 3.3841,               0.001472,               0.001472,               0.001472
                     82,                0.73584,                 0.6117,                 1.1611,                0.39937,                    0.2,                0.18723,                0.06046,                 2.7869,                 3.1651,                 3.1092,              0.0014654,              0.0014654,              0.0014654
                     83,                0.73713,                0.61641,                 1.1545,                0.27819,                0.14545,                0.11571,                0.03299,                 2.7356,                 3.2646,                 3.1223,              0.0014588,              0.0014588,              0.0014588
                     84,                0.70982,                0.59307,                 1.1345,                0.28394,                0.25455,                0.16134,                0.06213,                 2.4522,                 3.3137,                 2.9587,              0.0014522,              0.0014522,              0.0014522
                     85,                0.68613,                0.57859,                 1.1433,                0.32776,                0.14545,                0.10592,                0.03075,                 2.6589,                 3.6495,                 3.1314,              0.0014456,              0.0014456,              0.0014456
                     86,                0.71591,                0.60773,                 1.1455,                0.36282,                0.09091,                 0.1009,                0.02797,                 2.5354,                 3.5408,                 3.0894,               0.001439,               0.001439,               0.001439
                     87,                0.71462,                 0.6067,                 1.1325,                0.43203,                0.24907,                0.21119,                0.05531,                 2.5608,                 3.5265,                 2.9546,              0.0014324,              0.0014324,              0.0014324
                     88,                0.69082,                 0.5731,                 1.1387,                0.59251,                0.12727,                0.12081,                0.04382,                 2.5795,                 3.7561,                 3.0078,              0.0014258,              0.0014258,              0.0014258
                     89,                0.66869,                0.56733,                 1.1206,                 0.4718,                0.18182,                0.18258,                0.05498,                 2.8306,                 3.7087,                 3.4912,              0.0014192,              0.0014192,              0.0014192
                     90,                 0.6658,                0.56385,                 1.1191,                0.34845,                0.21818,                 0.1888,                0.05389,                   2.66,                 3.6054,                 3.3308,              0.0014126,              0.0014126,              0.0014126
                     91,                0.71646,                0.58932,                  1.142,                0.46861,                0.16364,                0.20924,                0.07369,                 2.5783,                 3.4254,                 3.0749,               0.001406,               0.001406,               0.001406
                     92,                0.67734,                 0.5713,                 1.1205,                0.43204,                0.18182,                0.16605,                0.05276,                 2.6415,                 3.1871,                 2.9535,              0.0013994,              0.0013994,              0.0013994
                     93,                0.68996,                0.58719,                 1.1411,                0.17224,                0.10909,                 0.0904,                0.02328,                 2.8094,                 3.9388,                 3.3667,              0.0013928,              0.0013928,              0.0013928
                     94,                0.67901,                0.55861,                 1.1195,                0.22596,                0.16364,                0.09959,                0.02784,                 2.5119,                  4.192,                 3.0974,              0.0013862,              0.0013862,              0.0013862
                     95,                0.68175,                0.56812,                 1.1327,                0.54104,                0.10909,                0.13538,                0.05864,                 2.6553,                 3.2808,                 3.1672,              0.0013796,              0.0013796,              0.0013796
                     96,                0.67948,                0.57519,                 1.1365,                0.21583,                0.18182,                0.13746,                0.04722,                  2.578,                 3.2269,                 3.0875,               0.001373,               0.001373,               0.001373
                     97,                0.66082,                0.55681,                 1.1133,                0.56303,                0.12727,                0.13459,                0.04272,                 2.8598,                 3.4813,                 3.3981,              0.0013664,              0.0013664,              0.0013664
                     98,                0.67485,                0.55576,                 1.1289,                0.13648,                0.12727,                0.09744,                0.03012,                 2.7467,                 3.6592,                   3.18,              0.0013598,              0.0013598,              0.0013598
                     99,                0.65549,                0.55874,                 1.1168,                0.15355,                0.10909,                0.09438,                0.02807,                 2.8343,                  3.818,                 3.2036,              0.0013532,              0.0013532,              0.0013532
                    100,                0.67532,                0.57746,                 1.1308,                0.42103,                0.10909,                 0.1262,                0.04835,                 2.7052,                  3.598,                 3.1141,              0.0013466,              0.0013466,              0.0013466
                    101,                0.65989,                0.55605,                 1.1164,                0.42741,                0.18182,                0.17149,                0.05846,                  2.718,                 4.4248,                 3.3662,                0.00134,                0.00134,                0.00134
                    102,                0.65671,                0.55478,                 1.1104,                 0.3413,                0.21818,                 0.2052,                0.07457,                 2.6484,                  3.264,                 3.0075,              0.0013334,              0.0013334,              0.0013334
                    103,                0.65654,                0.54133,                   1.12,                0.29278,                0.14545,                0.15969,                0.06008,                  2.628,                 3.7749,                 3.0781,              0.0013268,              0.0013268,              0.0013268
                    104,                0.64596,                0.53344,                 1.1124,                0.25152,                0.27273,                0.11242,                0.03928,                 2.5368,                 3.2851,                 3.1772,              0.0013202,              0.0013202,              0.0013202
                    105,                0.66062,                0.56579,                 1.1153,                0.35146,                0.21818,                0.14959,                0.05899,                 2.4904,                 3.7433,                 2.8933,              0.0013136,              0.0013136,              0.0013136
                    106,                0.66345,                 0.5503,                 1.1056,                0.35188,                0.18769,                0.16984,                0.07067,                 2.4755,                 3.5225,                 2.9095,               0.001307,               0.001307,               0.001307
                    107,                0.64369,                0.53172,                 1.1004,                0.18119,                0.21818,                0.13249,                0.05634,                 2.3717,                 3.6639,                 2.9535,              0.0013004,              0.0013004,              0.0013004
                    108,                0.62682,                0.52173,                 1.0873,                 0.2657,                0.18182,                0.14983,                 0.0572,                 2.5288,                 3.9726,                 3.0367,              0.0012938,              0.0012938,              0.0012938
                    109,                0.62959,                0.53114,                 1.1052,                0.16944,                0.12727,                0.12381,                0.06401,                 2.5735,                 3.9504,                 3.0311,              0.0012872,              0.0012872,              0.0012872
                    110,                0.66386,                0.55749,                 1.1151,                0.50869,                0.16364,                0.16821,                0.04341,                 2.5916,                  3.148,                 3.2578,              0.0012806,              0.0012806,              0.0012806
                    111,                0.64765,                0.54338,                 1.1022,                0.20028,                0.14545,                0.11642,                0.04741,                 2.5904,                 3.8457,                 2.9388,               0.001274,               0.001274,               0.001274
                    112,                0.66056,                0.54536,                  1.116,                0.17959,                    0.2,                0.11614,                0.05807,                 2.4737,                 3.4048,                 2.8471,              0.0012674,              0.0012674,              0.0012674
                    113,                0.65493,                0.54149,                 1.1166,                0.55802,                0.16364,                0.16619,                0.06654,                 2.7144,                 3.4581,                 3.2832,              0.0012608,              0.0012608,              0.0012608
                    114,                0.63687,                0.52758,                 1.0971,                 0.1929,                    0.2,                0.12595,                0.04023,                 2.5621,                 3.6696,                 2.9353,              0.0012542,              0.0012542,              0.0012542
                    115,                0.64144,                0.53172,                 1.1019,                0.25915,                0.16364,                0.12921,                0.06048,                 2.5003,                 3.9234,                 2.9215,              0.0012476,              0.0012476,              0.0012476
                    116,                0.66195,                0.55362,                 1.1169,                 0.4203,                0.16364,                0.17087,                0.05593,                  2.669,                 3.9524,                 3.3422,               0.001241,               0.001241,               0.001241
                    117,                0.62707,                0.52445,                 1.1051,                0.22957,                0.12727,                0.10832,                0.04175,                 2.6727,                 3.6377,                 3.1567,              0.0012344,              0.0012344,              0.0012344
                    118,                0.62773,                0.51513,                 1.0889,                0.21576,                    0.2,                0.11701,                0.04421,                 2.5208,                 4.2154,                 2.8961,              0.0012278,              0.0012278,              0.0012278
                    119,                0.61414,                0.50115,                 1.0785,                0.33373,                    0.2,                0.18814,                0.05795,                  2.782,                   3.64,                 3.2351,              0.0012212,              0.0012212,              0.0012212
                    120,                0.61277,                0.50272,                 1.0957,                0.41253,                0.23636,                 0.1962,                0.06529,                 2.5368,                 3.4966,                 3.0751,              0.0012146,              0.0012146,              0.0012146
                    121,                0.60633,                0.49874,                 1.0857,                0.26326,                0.20144,                0.16864,                0.06214,                   2.58,                 3.5464,                 3.0991,               0.001208,               0.001208,               0.001208
                    122,                0.62659,                0.51367,                 1.0966,                0.32549,                0.18182,                0.18196,                 0.0853,                 2.4872,                 3.3948,                 2.9052,              0.0012014,              0.0012014,              0.0012014
                    123,                0.60525,                0.49586,                 1.0801,                 0.3698,                0.23636,                0.19031,                0.07198,                 2.4712,                 3.3634,                 2.8796,              0.0011948,              0.0011948,              0.0011948
                    124,                0.61905,                0.50364,                 1.0827,                0.40237,                    0.2,                0.21367,                0.07989,                 2.4898,                 3.7611,                 3.1007,              0.0011882,              0.0011882,              0.0011882
                    125,                0.60444,                0.48533,                 1.0809,                0.31777,                 0.2457,                0.20036,                0.07046,                 2.5331,                 3.5368,                 2.9981,              0.0011816,              0.0011816,              0.0011816
                    126,                0.59044,                0.48931,                 1.0654,                0.40776,                0.29091,                 0.2497,                0.07916,                 2.5425,                 3.4293,                 3.3315,               0.001175,               0.001175,               0.001175
                    127,                 0.5863,                0.48097,                 1.0857,                0.30936,                0.21818,                0.18572,                0.05731,                 2.7243,                 3.9757,                 3.3598,              0.0011684,              0.0011684,              0.0011684
                    128,                0.60205,                0.49813,                 1.0851,                0.54334,                0.21818,                0.19053,                0.06735,                 2.4932,                 3.8512,                 3.0255,              0.0011618,              0.0011618,              0.0011618
                    129,                0.62148,                0.50583,                 1.0874,                 0.4815,                0.18182,                0.21232,                0.08821,                  2.505,                 3.9288,                   3.14,              0.0011552,              0.0011552,              0.0011552
                    130,                0.61053,                0.50414,                 1.0825,                0.58911,                0.14545,                0.16858,                 0.0732,                 2.5666,                 4.3058,                 2.9942,              0.0011486,              0.0011486,              0.0011486
                    131,                0.61499,                 0.5019,                  1.082,                0.34418,                0.27273,                0.20471,                 0.0896,                 2.5506,                  3.489,                 2.9512,               0.001142,               0.001142,               0.001142
                    132,                0.62005,                0.50876,                 1.0853,                 0.1879,                    0.2,                0.13233,                 0.0674,                 2.6687,                 3.2123,                 3.0503,              0.0011354,              0.0011354,              0.0011354
                    133,                0.60849,                0.50189,                 1.0958,                0.45584,                0.25455,                0.26875,                0.11118,                 2.4233,                 3.3239,                 2.9414,              0.0011288,              0.0011288,              0.0011288
                    134,                0.59965,                0.50257,                 1.0804,                 0.4474,                0.23636,                 0.2116,                0.07622,                 2.6113,                 3.6871,                 3.1675,              0.0011222,              0.0011222,              0.0011222
                    135,                0.59874,                0.48932,                 1.0762,                0.45623,                0.16364,                0.13995,                 0.0391,                 2.8547,                 4.2664,                 3.4137,              0.0011156,              0.0011156,              0.0011156
                    136,                0.56435,                0.47211,                 1.0532,                0.38626,                0.16032,                  0.166,                0.06442,                 2.6321,                 4.0228,                 3.1838,               0.001109,               0.001109,               0.001109
                    137,                0.61215,                0.50653,                 1.0851,                0.41808,                    0.2,                0.17958,                0.06317,                 2.6176,                 3.6483,                 3.1305,              0.0011024,              0.0011024,              0.0011024
                    138,                0.58226,                0.48387,                 1.0696,                0.47993,                0.18182,                0.17378,                 0.0564,                 2.6483,                 3.4683,                 3.1795,              0.0010958,              0.0010958,              0.0010958
                    139,                0.55293,                0.45133,                 1.0471,                0.24849,                0.12727,                0.11821,                 0.0494,                 2.5828,                  4.336,                 2.9388,              0.0010892,              0.0010892,              0.0010892
                    140,                0.59787,                0.48461,                 1.0721,                0.45656,                0.18182,                0.14814,                0.05931,                 2.4958,                 3.6096,                 3.0208,              0.0010826,              0.0010826,              0.0010826
                    141,                0.57673,                0.47978,                 1.0562,                 0.4353,                    0.2,                0.20948,                0.09438,                 2.5225,                 3.9284,                 3.0729,               0.001076,               0.001076,               0.001076
                    142,                0.56894,                0.47593,                 1.0619,                0.35801,                0.16364,                0.16637,                  0.078,                 2.6323,                 3.7567,                 3.1843,              0.0010694,              0.0010694,              0.0010694
                    143,                0.59691,                0.47688,                 1.0714,                 0.4523,                0.18182,                0.16911,                0.05416,                 2.6513,                 3.6257,                 3.1199,              0.0010628,              0.0010628,              0.0010628
                    144,                0.57935,                0.47273,                 1.0643,                0.32245,                0.16364,                0.15657,                0.06467,                  2.541,                 4.1377,                 3.1073,              0.0010562,              0.0010562,              0.0010562
                    145,                0.57642,                0.47525,                 1.0697,                0.48516,                0.12727,                0.13796,                0.05345,                 2.7139,                 4.1413,                 3.3324,              0.0010496,              0.0010496,              0.0010496
                    146,                0.58776,                0.48559,                 1.0725,                0.54758,                0.23636,                0.23694,                 0.0873,                 2.4562,                 3.5891,                  2.991,               0.001043,               0.001043,               0.001043
                    147,                0.59478,                0.47979,                 1.0617,                0.40058,                    0.2,                0.18621,                0.05675,                 2.6535,                 3.7318,                  3.215,              0.0010364,              0.0010364,              0.0010364
                    148,                0.56289,                0.45901,                 1.0625,                0.44018,                0.27273,                0.21003,                0.08631,                 2.4419,                 3.6122,                 2.8864,              0.0010298,              0.0010298,              0.0010298
                    149,                0.55653,                0.45322,                 1.0581,                0.57335,                0.21818,                0.22687,                0.08068,                 2.6319,                 3.8975,                 3.1887,              0.0010232,              0.0010232,              0.0010232
                    150,                0.56516,                0.47288,                 1.0628,                0.46556,                0.21818,                 0.2155,                 0.0872,                 2.4095,                 3.7078,                 2.9867,              0.0010166,              0.0010166,              0.0010166
                    151,                0.55365,                 0.4559,                  1.056,                0.14866,                0.16511,                0.11215,                0.03498,                  2.596,                 3.9906,                  3.029,                0.00101,                0.00101,                0.00101
                    152,                0.54664,                0.45001,                 1.0557,                0.28436,                    0.2,                0.17513,                0.05312,                 2.7622,                 3.9157,                  3.269,              0.0010034,              0.0010034,              0.0010034
                    153,                0.54759,                 0.4541,                 1.0445,                0.50791,                0.12727,                0.14151,                  0.052,                 2.6886,                 4.2537,                  3.129,              0.0009968,              0.0009968,              0.0009968
                    154,                0.55053,                0.44939,                 1.0524,                0.46319,                    0.2,                0.20119,                0.06807,                 2.7112,                 3.7749,                 3.2988,              0.0009902,              0.0009902,              0.0009902
