                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                0.95353,                0.91458,                 1.0958,                0.85124,                0.80376,                0.88588,                0.67239,                  1.097,                 2.2852,                 1.1874,              0.0013347,              0.0013347,              0.0013347
                     22,                0.98847,                0.89282,                 1.1392,                 0.8538,                 0.8132,                0.88766,                0.69154,                0.97192,                 1.5251,                 1.1106,                0.00133,                0.00133,                0.00133
                     23,                0.91122,                0.89175,                 1.1366,                0.82526,                0.79452,                0.88316,                0.70245,                0.87322,                 1.2557,                 1.0766,              0.0013253,              0.0013253,              0.0013253
                     24,                0.89709,                0.89682,                 1.0785,                0.84085,                0.78971,                0.87283,                0.68131,                0.87101,                 1.3721,                 1.0874,              0.0013205,              0.0013205,              0.0013205
                     25,                0.96998,                0.88436,                 1.1751,                0.87778,                0.87981,                0.92263,                0.75039,                0.82905,                 1.0683,                 1.0232,              0.0013158,              0.0013158,              0.0013158
                     26,                0.94625,                0.81823,                  1.123,                0.81487,                0.91324,                0.91507,                 0.7363,                0.82309,                 1.0458,                 1.0646,              0.0013111,              0.0013111,              0.0013111
                     27,                 0.9747,                 0.8627,                 1.1172,                0.94601,                0.88407,                0.95062,                0.78022,                0.76364,                0.81788,                 1.0086,              0.0013064,              0.0013064,              0.0013064
                     28,                 0.9116,                0.88285,                  1.069,                0.91143,                0.88462,                0.95728,                0.78862,                0.74129,                0.97879,                0.99725,              0.0013017,              0.0013017,              0.0013017
                     29,                0.89147,                0.78937,                 1.0638,                 0.8219,                0.86272,                0.91599,                0.74576,                0.73014,                 1.3127,                 0.9969,               0.001297,               0.001297,               0.001297
                     30,                 1.1423,                 1.2669,                 1.3126,                0.92351,                0.80527,                0.91675,                0.73868,                0.90812,                 2.0038,                 1.0547,              0.0012922,              0.0012922,              0.0012922
                     31,                0.85453,                0.83552,                 1.0784,                0.88009,                0.82478,                0.90479,                0.74935,                0.77581,                 1.2835,                 1.0232,              0.0012875,              0.0012875,              0.0012875
                     32,                0.88362,                0.84631,                 1.0864,                0.86923,                0.85908,                0.90705,                0.77472,                0.74452,                 1.5333,                 0.9882,              0.0012828,              0.0012828,              0.0012828
                     33,                0.85478,                0.75359,                 1.0767,                0.94041,                0.87574,                0.94628,                0.79547,                0.74268,                 1.2619,                0.98378,              0.0012781,              0.0012781,              0.0012781
                     34,                0.86769,                0.77794,                 1.0802,                0.94587,                0.88708,                0.95403,                0.80039,                0.75041,                 1.4396,                0.99692,              0.0012734,              0.0012734,              0.0012734
                     35,                0.90793,                0.87314,                 1.1459,                0.90394,                0.88333,                0.95145,                0.79695,                 0.7429,                 1.0145,                0.97618,              0.0012687,              0.0012687,              0.0012687
                     36,                 0.8499,                0.75974,                 1.0989,                 0.9433,                0.93148,                0.97346,                0.82209,                0.72979,                0.80883,                0.94693,               0.001264,               0.001264,               0.001264
                     37,                0.89954,                0.97379,                 1.1515,                0.93665,                0.92596,                0.97728,                0.82612,                0.64197,                0.70499,                 0.9194,              0.0012592,              0.0012592,              0.0012592
                     38,                0.78402,                0.72915,                 1.0059,                0.87951,                0.94863,                0.97063,                0.80962,                0.72237,                 0.7209,                0.96146,              0.0012545,              0.0012545,              0.0012545
                     39,                0.84495,                0.79229,                 1.1217,                0.91522,                 0.9577,                 0.9778,                0.81788,                0.75936,                0.81386,                0.96273,              0.0012498,              0.0012498,              0.0012498
                     40,                0.88258,                0.80761,                 1.0938,                0.89588,                0.91495,                0.95325,                0.80084,                0.65417,                0.82557,                0.94535,              0.0012451,              0.0012451,              0.0012451
                     41,                0.88302,                0.76291,                 1.1157,                0.88973,                0.90529,                0.94492,                0.80924,                0.59972,                0.77554,                0.94437,              0.0012404,              0.0012404,              0.0012404
                     42,                0.81851,                0.72219,                 1.0343,                0.91547,                 0.8564,                0.94193,                 0.7992,                 0.6363,                0.80623,                0.91665,              0.0012357,              0.0012357,              0.0012357
                     43,                 0.8526,                0.83434,                 1.0949,                0.94934,                0.90253,                0.96636,                0.83126,                0.62061,                0.73823,                0.91861,              0.0012309,              0.0012309,              0.0012309
                     44,                0.87719,                0.78229,                 1.0725,                0.96421,                0.93642,                0.98029,                0.84549,                0.62114,                0.74057,                0.91848,              0.0012262,              0.0012262,              0.0012262
                     45,                0.81414,                0.78472,                 1.1092,                0.94653,                0.95021,                0.98008,                0.85081,                0.63794,                0.66475,                0.92625,              0.0012215,              0.0012215,              0.0012215
                     46,                0.74963,                0.69833,                 1.0011,                0.96056,                0.89188,                0.97298,                 0.8309,                0.70599,                0.63015,                0.95245,              0.0012168,              0.0012168,              0.0012168
                     47,                0.80769,                0.74181,                 1.0769,                0.90508,                 0.9327,                0.96924,                0.83055,                0.65767,                0.64824,                0.92777,              0.0012121,              0.0012121,              0.0012121
                     48,                0.88553,                0.83917,                 1.1126,                0.94895,                 0.9019,                0.96919,                0.83035,                0.65303,                0.65677,                0.91804,              0.0012074,              0.0012074,              0.0012074
                     49,                0.78991,                0.75363,                 1.0664,                0.94299,                 0.9375,                0.98083,                0.84381,                0.62674,                 0.5807,                 0.8998,              0.0012026,              0.0012026,              0.0012026
                     50,                0.75611,                 0.6942,                  1.005,                0.95514,                 0.9315,                0.98334,                0.84738,                 0.6451,                0.59816,                0.90573,              0.0011979,              0.0011979,              0.0011979
                     51,                0.78123,                0.74564,                 1.0374,                0.95709,                0.95417,                0.98625,                0.85632,                0.58677,                0.54707,                0.88887,              0.0011932,              0.0011932,              0.0011932
                     52,                0.75309,                0.65454,                 1.0156,                 0.9404,                0.89751,                0.96231,                0.85052,                0.58381,                0.72104,                  0.901,              0.0011885,              0.0011885,              0.0011885
                     53,                0.77656,                0.66114,                 1.0263,                 0.9106,                  0.975,                0.97529,                0.85585,                0.59465,                0.59121,                0.89581,              0.0011838,              0.0011838,              0.0011838
                     54,                0.72083,                0.63639,                 1.0123,                0.96154,                0.96636,                0.98744,                0.87064,                0.57256,                0.55515,                0.88477,              0.0011791,              0.0011791,              0.0011791
                     55,                0.74927,                0.67399,                 1.0176,                0.95478,                0.94883,                0.98258,                0.85871,                0.59952,                0.57923,                0.88176,              0.0011744,              0.0011744,              0.0011744
                     56,                0.67596,                 1.3057,                0.92577,                 0.9119,                0.87917,                0.95531,                0.82072,                0.62316,                0.69616,                0.90891,              0.0011696,              0.0011696,              0.0011696
                     57,                0.83249,                0.73929,                   1.05,                0.95175,                 0.8917,                 0.9561,                0.82182,                0.60133,                0.63978,                0.91723,              0.0011649,              0.0011649,              0.0011649
                     58,                0.76924,                0.80038,                 1.0364,                0.96091,                0.94412,                0.97995,                0.86502,                0.53725,                0.57091,                0.87028,              0.0011602,              0.0011602,              0.0011602
                     59,                0.71093,                0.80503,                 1.0223,                0.92985,                0.94849,                0.97526,                0.84858,                0.59318,                0.62504,                 0.8946,              0.0011555,              0.0011555,              0.0011555
                     60,                0.71138,                0.74583,                 1.0071,                0.94598,                0.88563,                0.96513,                0.84972,                0.58423,                0.70708,                0.90241,              0.0011508,              0.0011508,              0.0011508
                     61,                0.70126,                0.63883,                 1.0072,                 0.9427,                0.94069,                0.97665,                0.86159,                0.62636,                0.65562,                0.90173,              0.0011461,              0.0011461,              0.0011461
                     62,                0.80568,                0.72181,                 1.0521,                 0.9301,                0.95823,                0.98012,                0.85085,                 0.7264,                0.60857,                0.94579,              0.0011413,              0.0011413,              0.0011413
                     63,                0.77293,                0.66907,                 1.0108,                0.96438,                0.94403,                0.97851,                0.83743,                0.66266,                0.69691,                0.91012,              0.0011366,              0.0011366,              0.0011366
                     64,                0.70492,                0.68408,                 1.0124,                0.97977,                 0.9593,                0.98654,                0.87284,                0.57688,                 0.6721,                0.89639,              0.0011319,              0.0011319,              0.0011319
                     65,                 0.8348,                0.78871,                 1.0676,                0.97518,                0.97782,                0.99157,                0.88437,                0.58653,                0.53231,                 0.9059,              0.0011272,              0.0011272,              0.0011272
                     66,                0.75236,                0.70048,                 1.0085,                0.94979,                0.97381,                0.99149,                0.86943,                0.57768,                0.51305,                0.87451,              0.0011225,              0.0011225,              0.0011225
                     67,                 0.7142,                0.69886,                0.99429,                 0.9895,                0.96894,                0.99343,                0.88399,                0.52216,                0.48023,                0.86353,              0.0011178,              0.0011178,              0.0011178
                     68,                0.69383,                0.62755,                0.97007,                 0.9831,                0.97649,                0.99009,                0.88187,                0.52723,                0.51129,                0.87893,               0.001113,               0.001113,               0.001113
                     69,                0.63179,                 0.5939,                  1.009,                0.98024,                0.96667,                0.99205,                0.88368,                0.46806,                0.51495,                0.85913,              0.0011083,              0.0011083,              0.0011083
                     70,                0.71486,                0.62187,                 1.0346,                0.97565,                0.98352,                0.99349,                0.88403,                0.49813,                0.47526,                0.85028,              0.0011036,              0.0011036,              0.0011036
                     71,                 0.6988,                0.63268,                 1.0016,                0.97419,                0.94474,                0.98792,                0.88173,                0.52542,                0.56105,                0.85424,              0.0010989,              0.0010989,              0.0010989
                     72,                0.73834,                 0.6544,                 1.0178,                0.97237,                0.92917,                  0.981,                0.88656,                0.51142,                0.57803,                  0.852,              0.0010942,              0.0010942,              0.0010942
                     73,                0.60854,                0.56133,                0.94883,                0.96461,                 0.9367,                0.98491,                0.89858,                0.49317,                0.53906,                0.84733,              0.0010895,              0.0010895,              0.0010895
                     74,                0.67102,                0.60586,                0.99767,                 0.9514,                0.95008,                0.98764,                 0.8894,                0.49566,                0.49426,                0.84114,              0.0010848,              0.0010848,              0.0010848
                     75,                0.71461,                0.63156,                0.98568,                0.95864,                0.97926,                0.99163,                0.88438,                0.52703,                  0.461,                0.84512,                0.00108,                0.00108,                0.00108
                     76,                0.78772,                0.69055,                 1.0479,                0.94749,                0.96846,                0.99208,                0.89398,                0.52547,                0.44958,                0.85455,              0.0010753,              0.0010753,              0.0010753
                     77,                0.73562,                0.64473,                 1.0202,                0.97917,                0.91912,                0.99005,                 0.8916,                 0.5277,                0.49582,                0.85007,              0.0010706,              0.0010706,              0.0010706
                     78,                0.69286,                0.65109,                 1.0014,                0.96562,                0.97083,                0.99052,                 0.8914,                0.48985,                 0.4924,                   0.85,              0.0010659,              0.0010659,              0.0010659
                     79,                0.68808,                0.64379,                 1.0032,                0.96406,                0.95245,                0.98801,                0.88212,                0.50024,                0.51464,                0.85111,              0.0010612,              0.0010612,              0.0010612
                     80,                 0.6989,                0.63111,                 0.9978,                0.95825,                0.96505,                0.98713,                0.89888,                0.50271,                0.46455,                0.84522,              0.0010565,              0.0010565,              0.0010565
                     81,                 0.6947,                0.60887,                 1.0005,                0.95521,                0.96731,                0.98881,                0.89823,                0.50352,                0.47715,                0.84716,              0.0010517,              0.0010517,              0.0010517
                     82,                0.71526,                0.64615,                 1.0382,                0.95313,                0.96952,                0.99208,                0.90814,                0.44564,                0.47858,                0.84655,               0.001047,               0.001047,               0.001047
                     83,                0.69827,                0.61838,                0.98862,                0.98816,                0.95868,                 0.9907,                 0.9061,                0.50453,                0.51231,                0.85722,              0.0010423,              0.0010423,              0.0010423
                     84,                0.66751,                0.56501,                0.98965,                 0.9827,                0.96307,                0.98862,                0.88996,                0.49305,                0.48893,                0.84718,              0.0010376,              0.0010376,              0.0010376
                     85,                0.67169,                0.60893,                0.99389,                0.95852,                 0.9659,                 0.9901,                0.90977,                0.45424,                0.41941,                0.83845,              0.0010329,              0.0010329,              0.0010329
                     86,                0.69634,                0.72907,                 1.0041,                0.95556,                0.98574,                0.99133,                0.91622,                0.47453,                0.43399,                0.84325,              0.0010282,              0.0010282,              0.0010282
                     87,                0.74309,                 0.6868,                 1.0705,                 0.9868,                0.95262,                0.99169,                0.91194,                0.54777,                 0.4254,                0.85922,              0.0010234,              0.0010234,              0.0010234
                     88,                0.65032,                0.58828,                0.99472,                0.96734,                0.97745,                0.99096,                0.91138,                0.49753,                0.44394,                0.85388,              0.0010187,              0.0010187,              0.0010187
                     89,                0.64739,                0.60696,                 1.0021,                0.97304,                0.97083,                0.99135,                0.90819,                0.45595,                0.42078,                0.84263,               0.001014,               0.001014,               0.001014
                     90,                0.64514,                0.57835,                0.96564,                0.96201,                0.96952,                0.98941,                0.91232,                0.48672,                0.44674,                0.85001,              0.0010093,              0.0010093,              0.0010093
                     91,                 0.5774,                0.54459,                 0.9704,                0.97959,                0.94295,                 0.9895,                0.91457,                0.48591,                 0.4467,                0.84506,              0.0010046,              0.0010046,              0.0010046
                     92,                0.72572,                0.61987,                 1.1532,                0.97116,                0.98052,                0.99187,                0.91825,                0.47805,                0.42742,                0.83772,             0.00099987,             0.00099987,             0.00099987
                     93,                0.65569,                0.59122,                 1.0017,                0.98334,                0.93767,                0.98903,                0.91508,                0.45151,                0.42153,                0.83205,             0.00099516,             0.00099516,             0.00099516
                     94,                0.61331,                0.58421,                 0.9357,                0.95122,                0.97869,                0.98969,                0.91765,                0.46422,                0.41583,                0.83265,             0.00099044,             0.00099044,             0.00099044
                     95,                0.65878,                0.59804,                0.98085,                0.97347,                0.97917,                0.99202,                0.92589,                0.47628,                0.40176,                0.83491,             0.00098572,             0.00098572,             0.00098572
                     96,                0.65712,                0.60049,                0.99939,                0.98625,                0.98333,                0.99443,                0.92485,                0.46709,                0.39032,                0.83147,             0.00098101,             0.00098101,             0.00098101
                     97,                0.76083,                0.76208,                 1.0436,                0.97942,                0.98628,                0.99425,                0.92453,                0.47588,                0.39806,                0.83161,             0.00097629,             0.00097629,             0.00097629
                     98,                0.62953,                0.57858,                0.99777,                0.98971,                0.99583,                0.99475,                0.92314,                0.48517,                0.41489,                 0.8384,             0.00097158,             0.00097158,             0.00097158
                     99,                0.65711,                0.56677,                0.99373,                 0.9988,                0.99522,                  0.995,                0.92227,                0.45595,                0.40045,                0.83438,             0.00096686,             0.00096686,             0.00096686
                    100,                0.58202,                0.53231,                0.92572,                  0.991,                0.98011,                0.99367,                 0.9205,                0.41737,                0.38956,                0.82202,             0.00096215,             0.00096215,             0.00096215
                    101,                0.62078,                0.57347,                0.98727,                0.98742,                0.97923,                 0.9937,                0.92994,                0.40116,                0.36802,                0.82349,             0.00095743,             0.00095743,             0.00095743
                    102,                0.61436,                0.57981,                 0.9719,                 0.9915,                0.98709,                0.99428,                 0.9199,                0.43419,                0.37153,                0.82755,             0.00095271,             0.00095271,             0.00095271
                    103,                0.57958,                0.50057,                0.94703,                 0.9831,                0.98247,                0.99348,                0.92281,                0.43035,                0.37327,                0.82729,               0.000948,               0.000948,               0.000948
                    104,                0.63096,                0.55772,                0.95773,                0.99039,                0.97083,                 0.9915,                0.91574,                0.44602,                0.42794,                0.83092,             0.00094328,             0.00094328,             0.00094328
                    105,                0.67491,                0.60264,                 1.0297,                 0.9708,                0.97809,                0.99183,                0.91351,                0.44173,                0.43905,                0.82596,             0.00093857,             0.00093857,             0.00093857
                    106,                0.72601,                0.62127,                 1.0585,                0.97805,                 0.9875,                 0.9918,                0.92838,                0.42329,                0.40093,                0.82075,             0.00093385,             0.00093385,             0.00093385
                    107,                0.68122,                0.64891,                 1.0221,                0.97297,                0.99583,                0.99137,                0.93527,                0.41907,                0.39633,                 0.8205,             0.00092914,             0.00092914,             0.00092914
                    108,                0.57973,                0.54887,                0.96848,                0.95556,                 0.9971,                0.99161,                0.91978,                 0.4857,                0.42456,                 0.8316,             0.00092442,             0.00092442,             0.00092442
                    109,                0.61994,                0.56663,                0.98282,                0.97391,                0.99133,                 0.9933,                0.92068,                0.46667,                0.41968,                0.83396,              0.0009197,              0.0009197,              0.0009197
                    110,                0.67004,                0.56297,                 1.0621,                0.98429,                0.98252,                0.99399,                0.92022,                0.43019,                0.41538,                0.82498,             0.00091499,             0.00091499,             0.00091499
                    111,                0.63074,                0.59183,                0.95617,                0.98941,                0.98333,                0.99431,                 0.9279,                0.40387,                0.41838,                 0.8169,             0.00091027,             0.00091027,             0.00091027
                    112,                0.59756,                0.58117,                0.97389,                0.99857,                  0.983,                 0.9948,                0.92996,                0.43742,                 0.3894,                0.81847,             0.00090556,             0.00090556,             0.00090556
                    113,                0.58341,                0.53371,                0.97821,                0.98605,                0.99483,                0.99462,                0.92281,                0.45444,                0.40655,                0.82624,             0.00090084,             0.00090084,             0.00090084
                    114,                0.59298,                0.49889,                0.95951,                0.99412,                 0.9859,                0.99437,                0.93181,                 0.4167,                0.40261,                0.82292,             0.00089613,             0.00089613,             0.00089613
                    115,                0.56971,                0.50173,                  0.937,                0.97873,                 0.9875,                0.99187,                0.93094,                0.38404,                0.36792,                0.81107,             0.00089141,             0.00089141,             0.00089141
                    116,                0.60989,                0.57309,                0.99516,                 0.9689,                0.97267,                0.99066,                0.92912,                0.40411,                0.39055,                0.81645,             0.00088669,             0.00088669,             0.00088669
                    117,                0.61788,                0.52772,                0.96087,                0.96151,                0.99067,                 0.9915,                0.93659,                0.41983,                0.38079,                0.81437,             0.00088198,             0.00088198,             0.00088198
                    118,                0.53284,                0.48662,                0.93638,                0.96751,                 0.9875,                0.99279,                0.93868,                0.42318,                0.37905,                0.81705,             0.00087726,             0.00087726,             0.00087726
                    119,                0.60655,                0.50956,                0.98521,                0.99122,                 0.9875,                0.99407,                0.93097,                0.41726,                 0.3833,                  0.813,             0.00087255,             0.00087255,             0.00087255
                    120,                0.66183,                0.54953,                 1.0499,                0.98576,                0.98478,                0.99346,                0.93548,                0.41104,                0.35994,                0.81345,             0.00086783,             0.00086783,             0.00086783
                    121,                0.64669,                0.60711,                 1.0168,                0.98569,                0.98838,                0.99374,                0.93403,                0.39677,                0.34251,                0.81047,             0.00086312,             0.00086312,             0.00086312
                    122,                0.61432,                0.56571,                0.99465,                 0.9941,                0.99167,                0.99471,                0.93361,                 0.3818,                0.33792,                0.80923,              0.0008584,              0.0008584,              0.0008584
                    123,                 0.6187,                0.53681,                0.99409,                0.99111,                  0.975,                0.99363,                0.93255,                0.37425,                0.35963,                0.80755,             0.00085368,             0.00085368,             0.00085368
                    124,                0.59427,                0.51218,                0.98815,                0.98844,                0.97728,                0.99415,                0.93497,                0.39306,                0.37045,                0.80695,             0.00084897,             0.00084897,             0.00084897
                    125,                 0.6458,                0.61138,                 1.0052,                0.96574,                 0.9875,                0.99406,                0.92908,                0.40871,                0.37168,                0.80989,             0.00084425,             0.00084425,             0.00084425
                    126,                0.58619,                 0.5094,                0.94553,                 0.9672,                0.98597,                 0.9937,                0.92266,                0.43132,                0.39375,                0.81107,             0.00083954,             0.00083954,             0.00083954
                    127,                0.61686,                0.51375,                0.97809,                0.96924,                0.99432,                0.99407,                0.93585,                0.41843,                0.38246,                0.80951,             0.00083482,             0.00083482,             0.00083482
                    128,                0.71207,                0.57669,                 1.0878,                0.97234,                0.99257,                0.99356,                0.93888,                0.37977,                0.37097,                0.80048,             0.00083011,             0.00083011,             0.00083011
                    129,                0.59437,                0.51058,                0.95328,                0.97367,                0.99204,                0.99299,                0.93931,                0.37895,                0.37012,                0.79959,             0.00082539,             0.00082539,             0.00082539
                    130,                0.56167,                 0.5283,                0.96486,                0.97338,                0.99167,                0.99346,                0.93561,                0.37396,                0.36375,                 0.8026,             0.00082067,             0.00082067,             0.00082067
                    131,                0.60187,                0.54926,                0.94543,                0.97382,                0.97917,                0.99346,                0.93167,                0.36985,                0.36298,                0.80504,             0.00081596,             0.00081596,             0.00081596
                    132,                0.57095,                0.50246,                 0.9283,                0.96574,                 0.9875,                0.99384,                0.93892,                0.37735,                0.34909,                0.80503,             0.00081124,             0.00081124,             0.00081124
                    133,                0.57004,                0.52965,                0.96557,                0.97108,                0.98834,                0.99415,                0.94039,                0.40599,                0.34166,                0.81459,             0.00080653,             0.00080653,             0.00080653
                    134,                0.56877,                0.51604,                0.95453,                0.97784,                0.99099,                0.99351,                0.94115,                 0.4105,                0.34197,                0.81572,             0.00080181,             0.00080181,             0.00080181
                    135,                0.67407,                0.59101,                 1.0638,                0.98015,                 0.9857,                0.99398,                0.93977,                0.37982,                0.32905,                0.80352,              0.0007971,              0.0007971,              0.0007971
                    136,                0.55362,                0.48605,                0.96157,                0.98554,                 0.9875,                0.99357,                0.93559,                0.40787,                0.33484,                0.80768,             0.00079238,             0.00079238,             0.00079238
                    137,                0.55376,                0.48999,                0.93648,                0.99114,                0.99167,                0.99483,                0.92922,                0.44189,                0.36032,                 0.8144,             0.00078766,             0.00078766,             0.00078766
                    138,                0.54094,                0.52795,                0.94516,                0.99095,                0.99118,                0.99464,                0.94497,                0.39372,                 0.3537,                0.80615,             0.00078295,             0.00078295,             0.00078295
                    139,                0.58865,                 0.4998,                0.98456,                0.99084,                0.99167,                0.99362,                0.94253,                0.40256,                0.35177,                0.80297,             0.00077823,             0.00077823,             0.00077823
                    140,                0.54315,                0.47839,                0.94561,                0.98953,                0.98333,                0.99442,                0.94878,                 0.3925,                 0.3306,                0.79923,             0.00077352,             0.00077352,             0.00077352
                    141,                0.57151,                0.51638,                0.95242,                0.98591,                0.99583,                 0.9945,                0.94644,                0.37171,                0.31915,                0.79797,              0.0007688,              0.0007688,              0.0007688
                    142,                0.60309,                0.52702,                 0.9408,                0.99281,                0.98333,                0.99439,                0.95069,                0.37412,                0.32801,                 0.7983,             0.00076409,             0.00076409,             0.00076409
                    143,                0.56319,                0.49245,                0.97592,                0.98554,                0.98593,                0.99407,                0.94361,                0.38135,                0.32846,                 0.8013,             0.00075937,             0.00075937,             0.00075937
                    144,                0.53237,                0.47129,                0.93707,                 0.9906,                0.99167,                0.99446,                0.94612,                0.33541,                0.31607,                0.79759,             0.00075465,             0.00075465,             0.00075465
                    145,                0.50745,                0.51691,                0.93541,                0.98166,                      1,                0.99446,                0.95098,                0.35235,                0.32587,                0.79712,             0.00074994,             0.00074994,             0.00074994
                    146,                 0.5098,                0.49868,                0.96233,                0.98142,                0.99167,                 0.9942,                0.94264,                0.34998,                0.32847,                0.79366,             0.00074522,             0.00074522,             0.00074522
                    147,                0.54191,                0.51264,                0.94434,                0.98003,                0.98333,                0.99326,                0.94869,                 0.3369,                0.32996,                 0.7902,             0.00074051,             0.00074051,             0.00074051
                    148,                 0.5812,                 0.5194,                0.96491,                0.98967,                0.97905,                0.99277,                0.94566,                0.33994,                 0.3437,                0.78929,             0.00073579,             0.00073579,             0.00073579
                    149,                0.63733,                0.53606,                 1.0029,                0.99305,                0.97917,                0.99323,                0.94092,                0.35519,                0.35333,                0.79168,             0.00073108,             0.00073108,             0.00073108
                    150,                 0.5343,                0.48053,                0.93069,                0.97744,                0.99572,                  0.994,                0.93442,                0.35504,                0.33987,                 0.7922,             0.00072636,             0.00072636,             0.00072636
                    151,                0.47844,                0.44086,                0.92383,                0.99666,                0.97083,                0.99398,                0.94136,                0.34431,                 0.3246,                0.78999,             0.00072164,             0.00072164,             0.00072164
                    152,                0.56257,                0.49952,                 0.9641,                0.99348,                0.98333,                0.99393,                0.94434,                0.36146,                0.34231,                0.79582,             0.00071693,             0.00071693,             0.00071693
                    153,                0.66702,                0.51119,                 1.0298,                0.98523,                0.99306,                0.99437,                0.94511,                0.34839,                0.34648,                 0.7927,             0.00071221,             0.00071221,             0.00071221
                    154,                0.53965,                0.49099,                0.94512,                0.98751,                      1,                0.99441,                0.94239,                0.40472,                0.33289,                0.79677,              0.0007075,              0.0007075,              0.0007075
                    155,                0.52796,                0.46681,                0.91754,                0.98981,                  0.995,                0.99475,                0.94902,                0.36526,                 0.3084,                0.79406,             0.00070278,             0.00070278,             0.00070278
                    156,                0.52174,                0.46879,                0.94632,                0.98853,                0.99167,                0.99475,                0.95114,                 0.3751,                0.31752,                0.79393,             0.00069807,             0.00069807,             0.00069807
                    157,                 0.5366,                0.47225,                0.93458,                 0.9915,                0.99167,                0.99488,                0.94441,                0.40289,                 0.3227,                0.79634,             0.00069335,             0.00069335,             0.00069335
                    158,                0.58647,                0.51071,                0.98134,                0.98781,                0.99451,                0.99494,                0.95107,                0.37495,                0.31428,                0.79196,             0.00068864,             0.00068864,             0.00068864
