                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     70,                0.66012,                0.60437,                 1.0327,                0.92175,                 0.9849,                0.99021,                0.88299,                 0.4352,                0.43747,                0.94357,              0.0011036,              0.0011036,              0.0011036
                     71,                0.69234,                0.64562,                 1.0824,                0.94264,                0.95319,                0.98398,                0.88632,                0.42653,                 0.4412,                0.94061,              0.0010989,              0.0010989,              0.0010989
                     72,                0.65579,                0.65119,                 1.0137,                0.94574,                0.97484,                0.98341,                0.87935,                0.43374,                0.45626,                0.93197,              0.0010942,              0.0010942,              0.0010942
                     73,                 0.6825,                0.64644,                 1.0577,                0.96314,                0.97116,                0.98932,                0.90101,                0.42914,                0.44446,                0.93367,              0.0010895,              0.0010895,              0.0010895
                     74,                0.66868,                0.67263,                 1.1028,                0.97096,                 0.9694,                0.98936,                  0.905,                0.41457,                0.42391,                0.93306,              0.0010848,              0.0010848,              0.0010848
                     75,                0.65038,                0.62745,                 1.0339,                0.97778,                  0.939,                0.98309,                0.90929,                0.39993,                0.42081,                0.92958,                0.00108,                0.00108,                0.00108
                     76,                0.60423,                0.58637,                 1.0287,                0.94564,                0.95053,                0.98355,                0.88691,                 0.4303,                0.45891,                 0.9395,              0.0010753,              0.0010753,              0.0010753
                     77,                0.67455,                0.65121,                 1.0848,                0.93688,                0.93792,                 0.9812,                0.88405,                0.42529,                0.43256,                0.93511,              0.0010706,              0.0010706,              0.0010706
                     78,                0.63757,                0.61262,                 1.0342,                0.95929,                0.98417,                0.99244,                 0.8807,                0.41757,                0.38554,                0.93014,              0.0010659,              0.0010659,              0.0010659
                     79,                0.65714,                0.64167,                 1.0717,                0.97499,                0.98249,                0.99479,                 0.8939,                0.42099,                0.37921,                0.93183,              0.0010612,              0.0010612,              0.0010612
                     80,                0.78323,                0.77973,                 1.1633,                0.93871,                 0.9739,                0.97327,                0.88514,                0.41704,                0.45711,                0.93268,              0.0010565,              0.0010565,              0.0010565
                     81,                0.67843,                0.65807,                  1.058,                0.94862,                0.98268,                0.98045,                0.89175,                0.40999,                0.43929,                0.92345,              0.0010517,              0.0010517,              0.0010517
                     82,                0.70952,                0.69326,                 1.0871,                0.96143,                0.98711,                0.99475,                0.90509,                0.39592,                0.38494,                0.92318,               0.001047,               0.001047,               0.001047
                     83,                0.62963,                0.61302,                 1.0363,                0.95164,                0.98655,                0.99458,                0.90157,                0.37574,                0.36868,                 0.9204,              0.0010423,              0.0010423,              0.0010423
                     84,                0.63395,                 0.5362,                  1.094,                0.97146,                0.98588,                0.99437,                0.90471,                0.42502,                0.39952,                0.93853,              0.0010376,              0.0010376,              0.0010376
                     85,                0.62926,                 0.5875,                 1.0711,                0.97955,                0.95046,                0.99113,                0.87768,                0.46745,                0.42475,                0.95855,              0.0010329,              0.0010329,              0.0010329
                     86,                0.64619,                0.60047,                 1.0367,                0.96137,                0.93354,                 0.9831,                0.87345,                0.48672,                0.43754,                0.96309,              0.0010282,              0.0010282,              0.0010282
                     87,                0.58108,                0.54278,                0.99356,                0.90734,                0.96768,                0.97953,                0.87041,                0.47068,                0.44176,                0.94853,              0.0010234,              0.0010234,              0.0010234
                     88,                0.66604,                0.56604,                 1.0564,                0.97781,                0.99409,                  0.995,                0.90374,                0.41729,                0.38873,                0.92107,              0.0010187,              0.0010187,              0.0010187
                     89,                0.63065,                0.57073,                  1.053,                0.95214,                      1,                0.99265,                0.90555,                0.40847,                0.40561,                0.91954,               0.001014,               0.001014,               0.001014
                     90,                0.60363,                 0.5889,                 1.0354,                0.96854,                0.99988,                  0.995,                0.90449,                 0.3886,                0.40025,                0.92077,              0.0010093,              0.0010093,              0.0010093
                     91,                0.60464,                0.60049,                 1.0261,                0.95913,                      1,                0.99496,                0.91489,                0.38104,                0.37304,                0.91643,              0.0010046,              0.0010046,              0.0010046
                     92,                 0.6354,                0.57025,                 1.0638,                 0.9716,                0.98984,                  0.995,                0.91497,                0.40289,                0.37795,                0.93007,             0.00099987,             0.00099987,             0.00099987
                     93,                0.60684,                0.60132,                0.98749,                0.98596,                0.99036,                  0.995,                0.91889,                 0.4128,                0.37926,                0.94799,             0.00099516,             0.00099516,             0.00099516
                     94,                0.56112,                0.55772,                0.98594,                0.98906,                0.99145,                0.99483,                 0.9197,                 0.4186,                0.37916,                0.95346,             0.00099044,             0.00099044,             0.00099044
                     95,                0.60959,                0.55362,                 1.0439,                0.98825,                 0.9907,                 0.9946,                0.91553,                0.40749,                0.37195,                0.93043,             0.00098572,             0.00098572,             0.00098572
                     96,                0.62594,                0.64545,                  1.063,                0.99745,                0.99026,                0.99479,                0.93173,                0.38904,                0.37285,                0.91843,             0.00098101,             0.00098101,             0.00098101
                     97,                0.62732,                0.56356,                 1.0518,                0.99425,                0.99134,                0.99487,                0.93334,                0.38569,                0.38009,                0.91796,             0.00097629,             0.00097629,             0.00097629
                     98,                0.52461,                0.48826,                  1.001,                0.99051,                0.97046,                 0.9937,                0.92963,                0.38558,                 0.3768,                0.91693,             0.00097158,             0.00097158,             0.00097158
                     99,                0.57132,                0.55131,                 1.0111,                0.96993,                0.97233,                0.98659,                0.92413,                0.38404,                0.36116,                0.91687,             0.00096686,             0.00096686,             0.00096686
                    100,                 0.5548,                0.51929,                0.98199,                0.96137,                0.97917,                0.97644,                0.90739,                 0.3783,                0.36122,                0.90735,             0.00096215,             0.00096215,             0.00096215
                    101,                0.54975,                0.54892,                 1.0573,                0.95557,                0.97807,                0.97784,                0.91551,                0.36996,                 0.3693,                0.90619,             0.00095743,             0.00095743,             0.00095743
                    102,                0.56208,                0.48652,                0.96327,                0.95155,                0.99274,                0.98276,                0.91346,                 0.3626,                0.36841,                0.90903,             0.00095271,             0.00095271,             0.00095271
                    103,                0.52988,                0.54336,                 0.9753,                0.95647,                      1,                0.98372,                0.92262,                0.35439,                0.36508,                  0.906,               0.000948,               0.000948,               0.000948
                    104,                0.60543,                0.55836,                  1.055,                 0.9692,                0.98753,                0.99448,                0.91466,                0.37444,                 0.4021,                0.89562,             0.00094328,             0.00094328,             0.00094328
                    105,                0.56041,                0.53485,                 1.0235,                0.98309,                0.98381,                0.99448,                0.91548,                 0.3798,                0.38861,                0.89484,             0.00093857,             0.00093857,             0.00093857
                    106,                0.62942,                0.59918,                 1.0631,                0.98267,                0.98758,                0.99432,                0.91723,                0.38059,                0.36403,                 0.9001,             0.00093385,             0.00093385,             0.00093385
                    107,                0.62949,                0.51582,                 1.0354,                0.98159,                0.98913,                0.99461,                0.91682,                0.37576,                0.36041,                0.90084,             0.00092914,             0.00092914,             0.00092914
                    108,                0.61371,                0.52836,                 1.0761,                0.97422,                0.97425,                0.99235,                0.91601,                0.37962,                0.36756,                0.90674,             0.00092442,             0.00092442,             0.00092442
                    109,                0.58501,                0.54165,                 1.0021,                 0.9742,                0.97917,                0.99365,                0.90807,                0.38779,                0.36423,                0.90477,              0.0009197,              0.0009197,              0.0009197
                    110,                0.61675,                0.51953,                 1.0304,                0.97893,                      1,                0.99491,                0.91745,                0.38129,                 0.3544,                0.90008,             0.00091499,             0.00091499,             0.00091499
                    111,                0.58301,                0.55836,                0.99348,                0.98189,                      1,                  0.995,                0.91345,                0.39091,                0.35428,                0.90017,             0.00091027,             0.00091027,             0.00091027
                    112,                 0.5704,                0.50791,                 1.0292,                 0.9901,                0.99614,                  0.995,                0.90335,                0.41544,                0.36968,                0.90998,             0.00090556,             0.00090556,             0.00090556
                    113,                0.54416,                0.48689,                0.98505,                0.99134,                0.99157,                  0.995,                0.90312,                0.41643,                0.36186,                0.91208,             0.00090084,             0.00090084,             0.00090084
                    114,                0.58627,                0.54455,                 1.0197,                0.98719,                0.99758,                  0.995,                0.91379,                0.39615,                0.35005,                0.90838,             0.00089613,             0.00089613,             0.00089613
                    115,                0.65441,                0.53231,                 1.0503,                0.99058,                0.98114,                0.99496,                0.92319,                0.38289,                0.34388,                 0.9021,             0.00089141,             0.00089141,             0.00089141
                    116,                0.57609,                0.52851,                 1.0097,                0.98406,                0.99526,                  0.995,                0.92465,                0.35151,                0.32826,                0.89141,             0.00088669,             0.00088669,             0.00088669
                    117,                0.51529,                0.47473,                0.94125,                 0.9865,                      1,                  0.995,                0.91514,                0.35856,                0.32831,                0.90186,             0.00088198,             0.00088198,             0.00088198
                    118,                0.54883,                0.50292,                0.98938,                0.98657,                      1,                  0.995,                0.91659,                0.36269,                0.32761,                 0.9046,             0.00087726,             0.00087726,             0.00087726
                    119,                0.54777,                0.51589,                0.99632,                0.98313,                      1,                  0.995,                0.92255,                0.35573,                0.32514,                0.90408,             0.00087255,             0.00087255,             0.00087255
                    120,                0.51294,                0.49378,                0.96167,                0.95834,                      1,                0.99357,                0.93553,                0.35756,                0.33342,                 0.9021,             0.00086783,             0.00086783,             0.00086783
                    121,                0.58185,                0.54139,                 1.0179,                0.98092,                      1,                0.99491,                0.93368,                0.37391,                0.33416,                0.90294,             0.00086312,             0.00086312,             0.00086312
                    122,                0.58367,                0.51718,                 1.0054,                0.98797,                0.99666,                  0.995,                0.93618,                0.36688,                0.33509,                0.89826,              0.0008584,              0.0008584,              0.0008584
                    123,                0.62219,                0.52726,                  1.052,                0.98522,                0.99947,                  0.995,                0.94378,                 0.3576,                 0.3311,                0.89539,             0.00085368,             0.00085368,             0.00085368
                    124,                0.69707,                0.64578,                 1.1597,                0.98469,                0.99915,                  0.995,                 0.9456,                0.33615,                0.33169,                0.88996,             0.00084897,             0.00084897,             0.00084897
                    125,                0.61149,                0.56051,                 1.0118,                0.98492,                0.99053,                  0.995,                0.94378,                0.33807,                0.33645,                0.89692,             0.00084425,             0.00084425,             0.00084425
                    126,                0.56814,                 0.5233,                0.98726,                0.98338,                0.99126,                0.99496,                0.93864,                 0.3469,                0.33964,                0.91308,             0.00083954,             0.00083954,             0.00083954
                    127,                0.52655,                0.48876,                0.97188,                0.98613,                0.98891,                0.99496,                  0.936,                0.36113,                0.33606,                0.93314,             0.00083482,             0.00083482,             0.00083482
                    128,                0.51602,                0.44584,                 1.0401,                0.98665,                0.99046,                  0.995,                0.93055,                0.34814,                0.33248,                0.92609,             0.00083011,             0.00083011,             0.00083011
                    129,                0.53041,                0.49539,                 1.0054,                0.98628,                0.98975,                  0.995,                0.92475,                0.33289,                0.32868,                0.91247,             0.00082539,             0.00082539,             0.00082539
                    130,                0.55486,                0.47192,                 1.0171,                0.98896,                0.99567,                0.99492,                0.93111,                0.33279,                0.32172,                0.90466,             0.00082067,             0.00082067,             0.00082067
                    131,                0.53807,                0.50385,                 1.0237,                0.98265,                0.99581,                0.99496,                0.92809,                0.34031,                0.31968,                 0.9038,             0.00081596,             0.00081596,             0.00081596
                    132,                0.56188,                0.53238,                 1.0087,                0.98333,                0.99764,                  0.995,                0.92473,                0.37174,                0.32785,                0.90079,             0.00081124,             0.00081124,             0.00081124
                    133,                0.62137,                0.52458,                 1.0427,                0.98297,                 0.9969,                  0.995,                0.93323,                0.37975,                0.33319,                0.90387,             0.00080653,             0.00080653,             0.00080653
                    134,                 0.5433,                0.47509,                0.96025,                0.98283,                      1,                  0.995,                0.94106,                0.36211,                 0.3279,                0.89848,             0.00080181,             0.00080181,             0.00080181
                    135,                0.50885,                0.48048,                0.99424,                0.98654,                0.99741,                  0.995,                0.95174,                0.33405,                0.32102,                0.89088,              0.0007971,              0.0007971,              0.0007971
                    136,                0.55994,                0.52445,                0.96916,                0.99122,                0.99736,                  0.995,                0.96297,                0.31557,                0.30218,                0.88286,             0.00079238,             0.00079238,             0.00079238
                    137,                0.54956,                 0.4724,                0.97387,                0.99257,                0.99801,                  0.995,                0.95697,                0.31342,                0.30539,                0.88026,             0.00078766,             0.00078766,             0.00078766
                    138,                0.52118,                0.50176,                0.98698,                0.99594,                0.99824,                  0.995,                0.94882,                0.32497,                0.30603,                 0.8836,             0.00078295,             0.00078295,             0.00078295
                    139,                0.62928,                0.49514,                 1.0672,                 0.9972,                      1,                  0.995,                0.93754,                 0.3367,                0.30461,                0.88637,             0.00077823,             0.00077823,             0.00077823
                    140,                0.49288,                0.48363,                0.96696,                0.99456,                 0.9978,                  0.995,                0.94496,                0.33109,                0.29381,                0.88863,             0.00077352,             0.00077352,             0.00077352
                    141,                  0.514,                 0.4737,                 1.0007,                0.99333,                0.99772,                  0.995,                 0.9559,                0.32217,                0.29392,                0.88985,              0.0007688,              0.0007688,              0.0007688
                    142,                0.50058,                0.46208,                 0.9563,                0.99555,                0.99905,                  0.995,                0.95534,                0.31504,                0.29653,                0.89245,             0.00076409,             0.00076409,             0.00076409
                    143,                0.51066,                  0.495,                0.97163,                0.99503,                0.99797,                  0.995,                0.95299,                0.32111,                  0.301,                0.89672,             0.00075937,             0.00075937,             0.00075937
                    144,                0.53274,                0.51878,                 1.0107,                 0.9914,                0.99942,                  0.995,                0.96059,                0.32174,                0.31062,                0.89607,             0.00075465,             0.00075465,             0.00075465
                    145,                0.52084,                0.45382,                0.96921,                0.99307,                0.99301,                  0.995,                0.95992,                0.32046,                0.30425,                0.89402,             0.00074994,             0.00074994,             0.00074994
                    146,                0.49282,                0.45063,                 1.0084,                0.97584,                0.99655,                  0.995,                0.95721,                0.31726,                0.29791,                0.88981,             0.00074522,             0.00074522,             0.00074522
                    147,                0.50116,                0.47024,                0.97492,                0.98171,                0.99376,                  0.995,                0.95492,                0.30552,                0.29763,                0.88147,             0.00074051,             0.00074051,             0.00074051
                    148,                0.54058,                0.48835,                0.98221,                0.98931,                0.99667,                  0.995,                0.95199,                0.31996,                0.29841,                0.88034,             0.00073579,             0.00073579,             0.00073579
                    149,                0.56841,                0.52377,                0.98005,                0.98931,                0.99741,                  0.995,                0.94763,                0.33166,                0.29683,                0.87822,             0.00073108,             0.00073108,             0.00073108
                    150,                0.60481,                0.52768,                 1.0455,                0.99094,                0.99597,                  0.995,                0.94551,                0.33425,                0.29722,                0.87665,             0.00072636,             0.00072636,             0.00072636
                    151,                0.49942,                0.46237,                0.96242,                0.99106,                0.99667,                  0.995,                 0.9457,                0.32386,                0.29365,                0.87596,             0.00072164,             0.00072164,             0.00072164
                    152,                0.50062,                 0.4586,                 1.0023,                0.99621,                0.99433,                  0.995,                 0.9406,                0.31502,                0.29695,                 0.8732,             0.00071693,             0.00071693,             0.00071693
                    153,                0.53277,                0.52657,                0.99048,                0.99668,                0.99458,                  0.995,                0.94552,                0.31603,                0.29823,                0.87297,             0.00071221,             0.00071221,             0.00071221
                    154,                0.54375,                0.51818,                 1.0287,                0.99642,                0.99465,                  0.995,                0.93517,                0.31401,                0.29315,                0.87148,              0.0007075,              0.0007075,              0.0007075
                    155,                0.53001,                0.49475,                 1.0012,                0.99303,                0.99565,                  0.995,                0.93869,                0.31359,                 0.2933,                0.87326,             0.00070278,             0.00070278,             0.00070278
                    156,                0.48785,                0.43638,                 0.9453,                0.98688,                      1,                  0.995,                0.93675,                0.30774,                0.29447,                0.87295,             0.00069807,             0.00069807,             0.00069807
                    157,                0.52003,                0.52668,                 0.9853,                0.98216,                      1,                  0.995,                0.93817,                0.30479,                0.29439,                 0.8742,             0.00069335,             0.00069335,             0.00069335
                    158,                0.52253,                0.48431,                0.99531,                0.96668,                      1,                  0.995,                0.93892,                0.30866,                0.30423,                0.87535,             0.00068864,             0.00068864,             0.00068864
