                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     16,                 1.0818,                 1.0423,                 1.1479,                0.39101,                0.36389,                0.30776,                0.13084,                  1.667,                 7.0211,                 1.8733,              0.0013583,              0.0013583,              0.0013583
                     17,                0.97145,                0.99546,                 1.0779,                0.56602,                0.27881,                0.20727,                0.11083,                 1.7849,                 7.9879,                 2.1333,              0.0013535,              0.0013535,              0.0013535
                     18,                0.95754,                0.90137,                 1.1034,                0.46232,                0.27222,                0.30637,                0.16573,                 1.7361,                 3.3689,                 1.9634,              0.0013488,              0.0013488,              0.0013488
                     19,                 1.0445,                 1.0419,                 1.1402,                0.42621,                0.36667,                0.30773,                0.18774,                 1.5584,                 5.3752,                 1.8265,              0.0013441,              0.0013441,              0.0013441
                     20,                 1.1241,                 1.0328,                 1.3101,                0.27414,                0.22222,                0.23511,                0.17395,                 1.4486,                 5.0059,                 1.6687,              0.0013394,              0.0013394,              0.0013394
                     21,                 1.0209,                 0.9446,                 1.0743,                0.43949,                0.41667,                0.32946,                0.23398,                 1.2705,                 6.0119,                  1.451,              0.0013347,              0.0013347,              0.0013347
                     22,                0.90858,                0.88154,                 1.0472,                0.76439,                0.51389,                0.60006,                0.45324,                  1.204,                 4.3064,                 1.4122,                0.00133,                0.00133,                0.00133
                     23,                0.99574,                0.91511,                 1.1675,                0.67724,                0.66824,                 0.6998,                0.52563,                 1.0775,                 2.9825,                 1.2985,              0.0013253,              0.0013253,              0.0013253
                     24,                 1.0627,                 1.0104,                 1.1567,                0.70663,                0.65412,                0.72043,                0.48754,                 1.1034,                 3.4355,                  1.264,              0.0013205,              0.0013205,              0.0013205
                     25,                 1.0418,                 1.0365,                  1.096,                0.59533,                0.72222,                0.63133,                0.42282,                 1.1112,                 4.8282,                 1.2666,              0.0013158,              0.0013158,              0.0013158
                     26,                 1.0594,                0.87468,                 1.1156,                0.83893,                0.35373,                 0.5312,                0.36431,                 1.0727,                 3.4993,                 1.2671,              0.0013111,              0.0013111,              0.0013111
                     27,                0.89611,                0.91409,                  1.095,                0.68503,                0.51277,                0.61061,                0.44006,                 1.1855,                 3.6323,                 1.3535,              0.0013064,              0.0013064,              0.0013064
                     28,                 1.0566,                0.92951,                 1.1071,                0.69277,                0.59444,                0.63269,                0.47571,                 1.1345,                 2.1928,                 1.3222,              0.0013017,              0.0013017,              0.0013017
                     29,                 1.0085,                0.99988,                 1.1223,                 0.6598,                0.63611,                0.68024,                0.51886,                0.98921,                 1.8296,                 1.2227,               0.001297,               0.001297,               0.001297
                     30,                0.91661,                0.92544,                 1.0717,                0.45641,                  0.475,                0.39671,                0.30206,                 1.2906,                 2.4269,                 1.3777,              0.0012922,              0.0012922,              0.0012922
                     31,                0.89814,                0.86736,                 1.0391,                0.90525,                0.43932,                0.53231,                0.40931,                 1.2104,                 1.9548,                 1.2997,              0.0012875,              0.0012875,              0.0012875
                     32,                0.90367,                0.87427,                 1.0888,                0.57882,                0.63611,                0.63015,                0.48777,                0.98574,                  2.292,                 1.1442,              0.0012828,              0.0012828,              0.0012828
                     33,                0.89631,                0.86608,                 1.0513,                0.58985,                0.74722,                0.72139,                0.56658,                0.92698,                 1.6786,                  1.083,              0.0012781,              0.0012781,              0.0012781
                     34,                0.91082,                0.82937,                 1.0875,                0.83269,                0.74167,                0.81528,                0.62596,                0.92918,                  1.458,                 1.1423,              0.0012734,              0.0012734,              0.0012734
                     35,                0.88843,                0.87537,                 1.0687,                0.89069,                0.75005,                0.81884,                0.62033,                 0.9928,                 1.7387,                 1.1893,              0.0012687,              0.0012687,              0.0012687
                     36,                0.94774,                0.85213,                 1.0832,                0.79532,                0.72312,                0.83657,                0.63273,                0.99558,                 1.1975,                 1.2035,               0.001264,               0.001264,               0.001264
                     37,                0.95858,                0.88372,                  1.108,                0.74294,                0.86111,                0.85574,                0.67016,                0.91585,                0.98615,                 1.1536,              0.0012592,              0.0012592,              0.0012592
                     38,                0.80112,                0.68749,                 1.0237,                0.86616,                0.80556,                0.86316,                0.68547,                0.87322,                  1.128,                 1.1388,              0.0012545,              0.0012545,              0.0012545
                     39,                0.87761,                0.79576,                 1.0469,                0.95184,                0.76409,                0.86649,                0.68337,                0.90125,                 1.0773,                 1.1524,              0.0012498,              0.0012498,              0.0012498
                     40,                 0.9127,                0.75342,                 1.0823,                0.80194,                 0.7971,                 0.8461,                0.65113,                0.87218,                0.94235,                 1.1199,              0.0012451,              0.0012451,              0.0012451
                     41,                0.86974,                0.77793,                 1.0345,                 0.8083,                0.83391,                0.82889,                 0.6492,                0.89991,                0.85618,                  1.141,              0.0012404,              0.0012404,              0.0012404
                     42,                0.80762,                0.70882,                  1.011,                0.85573,                0.78333,                0.82121,                0.67302,                0.85142,                0.89216,                 1.1306,              0.0012357,              0.0012357,              0.0012357
                     43,                0.85595,                0.74375,                 1.0699,                0.95061,                0.79211,                0.87923,                0.69395,                0.83751,                0.71796,                  1.065,              0.0012309,              0.0012309,              0.0012309
                     44,                0.84484,                 0.7016,                 1.0373,                0.98103,                0.83006,                0.90047,                0.68686,                0.85716,                0.69937,                 1.1475,              0.0012262,              0.0012262,              0.0012262
                     45,                0.85459,                0.76754,                 1.0451,                0.93002,                0.80607,                0.89088,                0.70687,                0.84364,                0.78058,                 1.1453,              0.0012215,              0.0012215,              0.0012215
                     46,                0.93143,                0.79759,                 1.1354,                0.79406,                0.78611,                0.85517,                0.67552,                0.85264,                 1.0051,                 1.1055,              0.0012168,              0.0012168,              0.0012168
                     47,                0.84251,                 0.7955,                 1.0718,                0.83688,                0.83413,                0.87455,                0.72862,                0.79328,                 0.8255,                 1.0674,              0.0012121,              0.0012121,              0.0012121
                     48,                0.81484,                0.74734,                 1.0512,                0.89654,                0.77222,                0.88396,                0.71831,                0.80665,                0.86626,                 1.0678,              0.0012074,              0.0012074,              0.0012074
                     49,                0.75441,                0.65138,                 1.0119,                 0.9148,                 0.7887,                0.88847,                 0.7274,                0.80294,                0.90651,                 1.0713,              0.0012026,              0.0012026,              0.0012026
                     50,                0.80055,                0.68274,                 1.0158,                0.97806,                 0.6539,                0.86501,                0.67371,                 0.8513,                 0.9195,                  1.139,              0.0011979,              0.0011979,              0.0011979
                     51,                0.82685,                0.74583,                 1.0371,                0.96268,                0.70411,                0.85743,                0.67126,                0.81526,                0.87115,                 1.0963,              0.0011932,              0.0011932,              0.0011932
                     52,                0.88592,                0.81709,                 1.0522,                0.85883,                0.76443,                0.87084,                0.69516,                0.85549,                0.97279,                 1.1108,              0.0011885,              0.0011885,              0.0011885
                     53,                0.81639,                0.76632,                 1.0461,                0.96185,                 0.7478,                 0.8704,                0.69079,                0.87718,                0.84726,                 1.1082,              0.0011838,              0.0011838,              0.0011838
                     54,                0.80795,                0.74202,                 1.0255,                0.92966,                0.85138,                0.88829,                0.72469,                 0.8391,                 0.7565,                 1.1076,              0.0011791,              0.0011791,              0.0011791
                     55,                0.86402,                0.80107,                 1.0682,                 0.9611,                0.82778,                0.91351,                0.74335,                0.78797,                0.68757,                 1.0801,              0.0011744,              0.0011744,              0.0011744
                     56,                0.89658,                 0.7748,                 1.0935,                0.90864,                0.83889,                0.89302,                0.71994,                 0.8318,                0.75426,                 1.1046,              0.0011696,              0.0011696,              0.0011696
                     57,                0.73822,                0.67687,                0.97378,                0.90893,                0.84685,                0.86637,                0.72406,                0.82651,                0.82038,                 1.0896,              0.0011649,              0.0011649,              0.0011649
                     58,                0.80456,                0.69263,                 0.9977,                0.93029,                0.80833,                0.87749,                0.74532,                0.76136,                0.83384,                  1.051,              0.0011602,              0.0011602,              0.0011602
                     59,                0.72981,                0.60462,                0.99779,                0.96823,                0.80833,                0.86961,                0.75472,                0.73836,                0.77267,                 1.0541,              0.0011555,              0.0011555,              0.0011555
                     60,                0.82031,                0.70754,                 1.0215,                0.96077,                0.79658,                0.84115,                0.71343,                0.83639,                0.96959,                  1.091,              0.0011508,              0.0011508,              0.0011508
                     61,                 0.8258,                 0.7431,                 1.0265,                0.98159,                0.80615,                0.84671,                0.72871,                0.78825,                0.88672,                  1.055,              0.0011461,              0.0011461,              0.0011461
                     62,                0.73446,                0.66285,                0.96582,                0.92366,                0.82094,                0.85985,                 0.7187,                0.76359,                0.94627,                 1.0414,              0.0011413,              0.0011413,              0.0011413
                     63,                0.77148,                0.69806,                 1.0325,                0.92028,                0.83153,                0.87393,                0.71013,                0.80374,                0.82037,                  1.041,              0.0011366,              0.0011366,              0.0011366
                     64,                0.78639,                0.65893,                 1.0307,                0.96262,                0.83611,                0.88228,                0.72688,                0.74899,                0.71166,                 1.0279,              0.0011319,              0.0011319,              0.0011319
                     65,                0.73778,                0.65505,                0.99546,                0.93324,                0.84665,                0.88589,                  0.751,                0.75869,                0.72127,                 1.0392,              0.0011272,              0.0011272,              0.0011272
                     66,                0.71854,                0.65664,                0.98325,                0.91658,                0.83889,                0.88527,                0.74908,                 0.7553,                0.79223,                 1.0412,              0.0011225,              0.0011225,              0.0011225
                     67,                 0.7761,                0.63581,                 1.0269,                0.89988,                0.83889,                0.89615,                 0.7333,                0.72268,                 0.7599,                 1.0325,              0.0011178,              0.0011178,              0.0011178
                     68,                0.81339,                0.70942,                 1.0352,                0.89304,                0.84931,                0.89592,                0.72289,                0.72781,                0.80046,                 1.0473,               0.001113,               0.001113,               0.001113
                     69,                0.79236,                0.69361,                 1.0402,                0.95184,                0.80047,                0.89744,                0.73187,                0.75781,                0.80325,                 1.0678,              0.0011083,              0.0011083,              0.0011083
                     70,                0.74883,                 0.6493,                0.99077,                0.92669,                0.86894,                0.91065,                0.73565,                0.76343,                0.76732,                 1.0747,              0.0011036,              0.0011036,              0.0011036
                     71,                0.79184,                0.63797,                0.99123,                0.92315,                0.85278,                0.89471,                0.70386,                0.78792,                0.70848,                 1.1133,              0.0010989,              0.0010989,              0.0010989
                     72,                0.74205,                0.64953,                 0.9921,                0.91518,                  0.825,                0.87401,                 0.7171,                 0.7842,                0.70297,                 1.1291,              0.0010942,              0.0010942,              0.0010942
                     73,                0.74561,                0.66168,                 1.0012,                0.85255,                0.83129,                0.85376,                 0.7261,                  0.757,                0.69779,                 1.0874,              0.0010895,              0.0010895,              0.0010895
                     74,                0.75274,                0.62422,                 1.0103,                0.89185,                0.83889,                0.89036,                0.73222,                 0.7342,                0.64439,                 1.0655,              0.0010848,              0.0010848,              0.0010848
                     75,                0.76715,                0.66472,                 1.0265,                 0.9552,                0.82134,                 0.8838,                 0.7408,                0.74053,                0.68258,                 1.0297,                0.00108,                0.00108,                0.00108
                     76,                0.71519,                0.63531,                 0.9665,                0.91171,                 0.8671,                0.90773,                0.75341,                0.77038,                0.68422,                 1.0594,              0.0010753,              0.0010753,              0.0010753
                     77,                0.82077,                0.69831,                 1.0438,                0.93127,                0.81779,                0.90486,                0.75181,                 0.7565,                 0.6581,                 1.0586,              0.0010706,              0.0010706,              0.0010706
                     78,                0.73437,                0.65371,                 1.0198,                 0.9459,                0.85836,                0.92529,                0.76318,                0.71243,                0.54664,                 1.0373,              0.0010659,              0.0010659,              0.0010659
                     79,                0.77351,                0.62435,                  1.047,                0.98337,                0.86816,                0.94446,                0.79295,                0.70148,                0.53105,                 1.0319,              0.0010612,              0.0010612,              0.0010612
                     80,                0.73998,                0.61446,                 1.0144,                0.96542,                0.85804,                0.94549,                0.81564,                0.65294,                 0.5607,                 1.0086,              0.0010565,              0.0010565,              0.0010565
                     81,                0.73048,                0.65796,                 1.0301,                0.91509,                0.84789,                0.94407,                0.78383,                0.68442,                0.56457,                 1.0131,              0.0010517,              0.0010517,              0.0010517
                     82,                0.74845,                0.69718,                 1.0063,                0.96135,                0.86111,                0.93825,                0.73988,                0.78413,                0.54483,                 1.0625,               0.001047,               0.001047,               0.001047
                     83,                 0.7624,                 0.6315,                 1.0035,                0.91966,                0.91667,                0.94163,                0.76409,                0.71072,                0.54272,                 1.0352,              0.0010423,              0.0010423,              0.0010423
                     84,                0.75299,                 0.6494,                 1.0339,                0.88055,                0.91838,                 0.9382,                0.75212,                0.71823,                0.61105,                 1.0525,              0.0010376,              0.0010376,              0.0010376
                     85,                0.66949,                0.58577,                0.95719,                0.95238,                0.86111,                0.93753,                0.75234,                0.70223,                0.60504,                 1.0353,              0.0010329,              0.0010329,              0.0010329
                     86,                0.72777,                0.62053,                0.99293,                0.94184,                0.89675,                0.92437,                0.77776,                0.70044,                0.63699,                 1.0281,              0.0010282,              0.0010282,              0.0010282
                     87,                0.61226,                 0.5469,                0.91158,                 0.8911,                0.87778,                0.91655,                0.77112,                0.67618,                0.59579,                 1.0061,              0.0010234,              0.0010234,              0.0010234
                     88,                0.68196,                0.58917,                0.98039,                0.96673,                0.85671,                0.94817,                0.78039,                0.61346,                0.50249,                0.98007,              0.0010187,              0.0010187,              0.0010187
                     89,                0.61493,                0.58155,                0.94712,                0.94754,                0.86389,                0.92618,                0.77579,                0.61778,                0.51689,                0.98907,               0.001014,               0.001014,               0.001014
                     90,                0.75673,                0.63004,                 1.0401,                0.93466,                0.87344,                0.92986,                0.78834,                0.62233,                0.51139,                0.98351,              0.0010093,              0.0010093,              0.0010093
                     91,                0.65787,                 0.5738,                 1.0156,                0.91407,                 0.8927,                0.94344,                0.78348,                0.64988,                0.48529,                0.98351,              0.0010046,              0.0010046,              0.0010046
                     92,                0.67662,                0.54761,                0.95885,                0.89109,                0.90556,                0.93081,                0.78929,                0.64612,                0.48203,                0.99423,             0.00099987,             0.00099987,             0.00099987
                     93,                0.67655,                0.58861,                      1,                0.89874,                0.91944,                0.92696,                0.78418,                0.65382,                0.49614,                 1.0085,             0.00099516,             0.00099516,             0.00099516
                     94,                0.66661,                0.61029,                0.95664,                0.97365,                0.85681,                0.91857,                0.78902,                0.68726,                0.55087,                 1.0308,             0.00099044,             0.00099044,             0.00099044
                     95,                 0.6673,                0.60923,                0.96453,                0.99227,                0.85889,                0.91047,                0.78602,                0.68525,                0.62831,                 1.0298,             0.00098572,             0.00098572,             0.00098572
                     96,                0.70791,                0.63628,                 1.0063,                0.91972,                0.86258,                0.90351,                0.78314,                0.66355,                0.61337,                 1.0206,             0.00098101,             0.00098101,             0.00098101
                     97,                0.75766,                0.69556,                 1.0351,                 0.9587,                0.85278,                0.91452,                0.78814,                0.65057,                0.56955,                  1.007,             0.00097629,             0.00097629,             0.00097629
                     98,                0.70062,                 0.6328,                0.99152,                0.94694,                0.91667,                0.93397,                 0.7918,                0.63871,                0.55982,                 1.0037,             0.00097158,             0.00097158,             0.00097158
                     99,                 0.6734,                 0.5956,                0.96886,                0.99559,                0.88614,                0.93242,                0.79326,                0.67729,                0.54605,                 1.0329,             0.00096686,             0.00096686,             0.00096686
                    100,                0.66047,                0.56613,                0.99818,                0.98791,                0.90278,                0.93694,                0.80151,                0.68442,                0.49217,                 1.0245,             0.00096215,             0.00096215,             0.00096215
                    101,                0.67673,                0.55116,                0.96363,                0.99803,                0.88685,                0.95212,                0.80383,                0.68345,                0.48503,                 1.0287,             0.00095743,             0.00095743,             0.00095743
                    102,                0.63676,                0.62314,                0.99248,                0.95861,                0.90776,                 0.9447,                0.79582,                0.70046,                0.52045,                 1.0184,             0.00095271,             0.00095271,             0.00095271
                    103,                 0.6608,                0.55525,                  1.015,                0.95865,                0.90963,                0.96039,                0.80413,                 0.6614,                0.52184,                 1.0004,               0.000948,               0.000948,               0.000948
                    104,                0.62204,                0.51843,                0.95734,                0.96731,                0.88608,                0.95908,                0.80619,                0.65016,                0.51338,                0.98974,             0.00094328,             0.00094328,             0.00094328
                    105,                 0.5887,                0.50728,                0.94647,                0.94601,                0.90278,                 0.9689,                0.79976,                0.66348,                 0.5164,                  1.008,             0.00093857,             0.00093857,             0.00093857
                    106,                0.71072,                0.54037,                 1.0351,                0.98047,                0.90278,                0.96867,                0.78586,                0.66589,                0.49912,                 1.0347,             0.00093385,             0.00093385,             0.00093385
                    107,                0.66512,                0.57848,                0.99139,                0.93698,                0.89361,                0.96609,                0.79451,                0.65505,                0.48665,                 1.0269,             0.00092914,             0.00092914,             0.00092914
                    108,                0.67957,                0.63991,                 1.0241,                0.97458,                0.91906,                0.98116,                0.80342,                0.64493,                0.48508,                 1.0284,             0.00092442,             0.00092442,             0.00092442
                    109,                0.65579,                0.57963,                0.94204,                0.95173,                0.91667,                0.97785,                0.81091,                0.64363,                0.48638,                 1.0165,              0.0009197,              0.0009197,              0.0009197
                    110,                0.64966,                0.56184,                0.97468,                0.99296,                0.86167,                 0.9531,                0.80666,                0.63963,                0.52753,                0.99945,             0.00091499,             0.00091499,             0.00091499
                    111,                0.68861,                0.61571,                 1.0031,                0.94212,                0.89355,                0.92555,                0.77967,                0.66118,                0.53437,                 1.0181,             0.00091027,             0.00091027,             0.00091027
                    112,                0.61771,                0.59248,                0.95758,                0.99218,                0.85869,                0.92642,                0.76562,                0.63254,                 0.5306,                 1.0197,             0.00090556,             0.00090556,             0.00090556
                    113,                0.68314,                0.55918,                0.99241,                      1,                0.88679,                0.94048,                0.77728,                0.62558,                0.51376,                 1.0211,             0.00090084,             0.00090084,             0.00090084
                    114,                0.62092,                0.54198,                0.94434,                0.98725,                 0.8669,                0.94944,                0.79621,                0.62785,                0.51919,                 1.0193,             0.00089613,             0.00089613,             0.00089613
                    115,                0.68732,                0.58225,                0.99539,                0.96388,                0.86389,                0.92589,                0.78177,                0.64788,                0.50071,                 1.0589,             0.00089141,             0.00089141,             0.00089141
                    116,                0.62762,                0.52122,                0.97866,                0.95984,                0.88889,                0.91695,                0.78412,                0.67792,                0.49448,                 1.0737,             0.00088669,             0.00088669,             0.00088669
                    117,                0.62179,                0.53459,                0.94408,                0.97789,                0.90278,                0.93041,                0.78269,                  0.713,                0.50941,                 1.0874,             0.00088198,             0.00088198,             0.00088198
                    118,                0.77202,                0.63104,                 1.0391,                 0.9619,                0.88889,                0.92312,                0.78773,                0.69246,                0.53797,                 1.1015,             0.00087726,             0.00087726,             0.00087726
                    119,                0.66062,                0.55109,                0.98056,                0.95916,                0.92042,                  0.947,                0.78222,                0.70793,                0.50962,                 1.0803,             0.00087255,             0.00087255,             0.00087255
                    120,                0.64546,                0.54757,                0.98264,                0.92318,                0.90093,                0.92354,                0.78203,                0.69317,                0.48198,                  1.061,             0.00086783,             0.00086783,             0.00086783
                    121,                0.74259,                0.62392,                 1.0433,                0.94766,                0.86667,                0.92103,                0.78093,                0.68832,                0.48279,                 1.0581,             0.00086312,             0.00086312,             0.00086312
                    122,                 0.5834,                0.50084,                0.94446,                0.96956,                0.90237,                0.94187,                0.80081,                0.66294,                 0.4922,                  1.061,              0.0008584,              0.0008584,              0.0008584
                    123,                0.64472,                0.55894,                0.98098,                0.90958,                0.89875,                0.94116,                0.81468,                 0.6543,                0.49163,                 1.0343,             0.00085368,             0.00085368,             0.00085368
                    124,                0.58202,                0.49032,                0.92156,                0.90397,                0.91312,                0.93903,                0.82611,                 0.6011,                  0.469,                 1.0107,             0.00084897,             0.00084897,             0.00084897
                    125,                0.55785,                0.50738,                0.93854,                0.91137,                0.91667,                0.95388,                0.82975,                0.58157,                0.45507,                 1.0032,             0.00084425,             0.00084425,             0.00084425
                    126,                0.63699,                0.54479,                0.96299,                0.88243,                0.88591,                 0.9438,                0.83408,                0.57822,                0.48268,                 0.9976,             0.00083954,             0.00083954,             0.00083954
                    127,                 0.6448,                0.56071,                0.96997,                0.92803,                0.84529,                0.92606,                0.81167,                0.57094,                0.51617,                0.97714,             0.00083482,             0.00083482,             0.00083482
                    128,                0.63664,                0.57911,                 1.0055,                0.93635,                   0.85,                0.91844,                0.78724,                0.59169,                0.62414,                0.99614,             0.00083011,             0.00083011,             0.00083011
                    129,                0.55321,                0.51208,                0.91357,                0.93669,                   0.85,                0.91394,                0.78036,                0.60585,                0.63016,                0.99831,             0.00082539,             0.00082539,             0.00082539
                    130,                0.61268,                0.52202,                0.94463,                0.94789,                0.86389,                 0.9142,                0.78822,                0.61307,                0.61872,                 1.0083,             0.00082067,             0.00082067,             0.00082067
                    131,                0.68026,                0.60384,                  1.003,                0.93631,                0.84133,                0.91916,                0.77587,                0.62781,                0.58012,                 1.0153,             0.00081596,             0.00081596,             0.00081596
                    132,                0.58646,                0.52125,                0.95226,                0.93591,                0.87522,                0.92763,                0.78186,                0.62795,                0.60642,                 1.0277,             0.00081124,             0.00081124,             0.00081124
                    133,                0.56722,                0.49919,                0.94874,                0.93974,                0.84722,                0.93068,                0.79174,                0.61737,                0.61558,                 1.0203,             0.00080653,             0.00080653,             0.00080653
                    134,                0.59764,                0.52612,                0.95746,                0.89456,                0.88889,                 0.9448,                0.79837,                0.62378,                0.53234,                 1.0151,             0.00080181,             0.00080181,             0.00080181
                    135,                0.66132,                0.56653,                0.97485,                0.94491,                0.88889,                0.95041,                0.81374,                0.59714,                0.44355,                 1.0001,              0.0007971,              0.0007971,              0.0007971
                    136,                0.62566,                0.53427,                0.97669,                0.96536,                0.86845,                0.94815,                0.82494,                 0.6014,                0.43455,                 0.9841,             0.00079238,             0.00079238,             0.00079238
                    137,                 0.6042,                0.50913,                0.95475,                0.96252,                0.87662,                0.94697,                0.82119,                0.59255,                0.43984,                0.98167,             0.00078766,             0.00078766,             0.00078766
                    138,                0.60728,                0.52022,                0.97389,                0.90969,                0.91667,                0.94063,                0.83394,                0.58915,                0.47647,                 1.0025,             0.00078295,             0.00078295,             0.00078295
                    139,                0.61697,                0.52083,                0.97784,                 0.9107,                0.90278,                0.93208,                0.82961,                0.62698,                0.53332,                 1.0216,             0.00077823,             0.00077823,             0.00077823
                    140,                0.62257,                0.51883,                0.98311,                0.95715,                0.90278,                0.94233,                0.81773,                0.61412,                0.52926,                0.97828,             0.00077352,             0.00077352,             0.00077352
                    141,                 0.5774,                0.51285,                 0.9416,                0.96499,                0.90278,                0.93275,                0.82404,                0.60808,                 0.5028,                0.97256,              0.0007688,              0.0007688,              0.0007688
                    142,                 0.6186,                0.51658,                0.95992,                0.88344,                0.94191,                0.94598,                0.83001,                0.59718,                 0.4783,                0.99432,             0.00076409,             0.00076409,             0.00076409
                    143,                0.57284,                0.47771,                0.96595,                0.92318,                0.95833,                0.97104,                0.82516,                0.59459,                0.46026,                 0.9971,             0.00075937,             0.00075937,             0.00075937
                    144,                0.54172,                0.48897,                0.92247,                0.87571,                0.94444,                0.94821,                0.81248,                0.62893,                0.51461,                 1.0125,             0.00075465,             0.00075465,             0.00075465
                    145,                0.60843,                0.51337,                0.97136,                0.90306,                0.86918,                0.94216,                0.80748,                0.63989,                0.54854,                 1.0265,             0.00074994,             0.00074994,             0.00074994
                    146,                0.61301,                0.51748,                0.95209,                0.95389,                 0.8658,                0.94548,                0.81476,                0.61592,                0.55904,                 1.0329,             0.00074522,             0.00074522,             0.00074522
                    147,                0.58767,                0.50022,                0.94605,                0.97014,                0.87831,                0.96114,                0.80976,                 0.6065,                0.51113,                 1.0146,             0.00074051,             0.00074051,             0.00074051
                    148,                 0.5703,                 0.4841,                0.92824,                0.97643,                0.92739,                0.97806,                0.83342,                0.57377,                0.49708,                0.98955,             0.00073579,             0.00073579,             0.00073579
                    149,                0.59347,                0.52076,                0.95934,                0.95038,                0.95155,                0.97804,                0.81746,                0.58275,                0.50276,                0.97487,             0.00073108,             0.00073108,             0.00073108
                    150,                0.55252,                0.49071,                0.93221,                0.96563,                0.92662,                0.96085,                0.80465,                0.60924,                0.49471,                0.98916,             0.00072636,             0.00072636,             0.00072636
                    151,                0.53341,                 0.4782,                0.94005,                0.97929,                0.91667,                0.96311,                0.82057,                0.58938,                0.45058,                0.98658,             0.00072164,             0.00072164,             0.00072164
                    152,                0.60242,                0.51958,                0.94679,                0.97857,                0.91667,                0.98068,                0.82271,                0.57186,                0.43131,                0.96835,             0.00071693,             0.00071693,             0.00071693
                    153,                0.58996,                0.53163,                0.94908,                0.94189,                0.92713,                0.97963,                0.83719,                0.57018,                0.43996,                 0.9611,             0.00071221,             0.00071221,             0.00071221
                    154,                0.60185,                0.53107,                0.96892,                0.97816,                0.91188,                0.96755,                 0.8305,                0.56003,                 0.4866,                0.97513,              0.0007075,              0.0007075,              0.0007075
                    155,                0.55399,                0.49165,                0.95448,                0.97802,                 0.8999,                0.95772,                0.83446,                0.56012,                  0.477,                0.99865,             0.00070278,             0.00070278,             0.00070278
                    156,                0.55504,                0.48793,                0.91491,                0.96732,                0.89949,                0.96188,                0.83311,                0.58927,                0.46012,                 1.0084,             0.00069807,             0.00069807,             0.00069807
                    157,                0.66074,                0.52374,                 1.0344,                 0.9811,                0.89076,                0.97099,                0.83299,                 0.5872,                 0.4419,                 1.0033,             0.00069335,             0.00069335,             0.00069335
